   Elapsed time	   MLII	     V5
       0:06.500	 -0.255	 -0.150
       0:06.503	 -0.255	 -0.155
       0:06.506	 -0.260	 -0.165
       0:06.508	 -0.280	 -0.170
       0:06.511	 -0.290	 -0.165
       0:06.514	 -0.280	 -0.165
       0:06.517	 -0.270	 -0.155
       0:06.519	 -0.255	 -0.170
       0:06.522	 -0.275	 -0.180
       0:06.525	 -0.290	 -0.170
       0:06.528	 -0.320	 -0.165
       0:06.531	 -0.300	 -0.160
       0:06.533	 -0.295	 -0.160
       0:06.536	 -0.270	 -0.180
       0:06.539	 -0.265	 -0.190
       0:06.542	 -0.270	 -0.205
       0:06.544	 -0.285	 -0.190
       0:06.547	 -0.300	 -0.190
       0:06.550	 -0.310	 -0.170
       0:06.553	 -0.315	 -0.185
       0:06.556	 -0.320	 -0.190
       0:06.558	 -0.350	 -0.195
       0:06.561	 -0.370	 -0.225
       0:06.564	 -0.365	 -0.215
       0:06.567	 -0.365	 -0.200
       0:06.569	 -0.365	 -0.205
       0:06.572	 -0.370	 -0.205
       0:06.575	 -0.370	 -0.205
       0:06.578	 -0.370	 -0.220
       0:06.581	 -0.380	 -0.210
       0:06.583	 -0.360	 -0.210
       0:06.586	 -0.375	 -0.210
       0:06.589	 -0.375	 -0.215
       0:06.592	 -0.400	 -0.225
       0:06.594	 -0.420	 -0.235
       0:06.597	 -0.405	 -0.230
       0:06.600	 -0.400	 -0.205
       0:06.603	 -0.385	 -0.215
       0:06.606	 -0.380	 -0.225
       0:06.608	 -0.400	 -0.225
       0:06.611	 -0.415	 -0.220
       0:06.614	 -0.405	 -0.220
       0:06.617	 -0.395	 -0.215
       0:06.619	 -0.395	 -0.225
       0:06.622	 -0.395	 -0.225
       0:06.625	 -0.410	 -0.255
       0:06.628	 -0.430	 -0.275
       0:06.631	 -0.440	 -0.290
       0:06.633	 -0.455	 -0.290
       0:06.636	 -0.490	 -0.315
       0:06.639	 -0.485	 -0.330
       0:06.642	 -0.520	 -0.305
       0:06.644	 -0.570	 -0.245
       0:06.647	 -0.575	 -0.115
       0:06.650	 -0.525	 -0.025
       0:06.653	 -0.420	  0.030
       0:06.656	 -0.305	  0.080
       0:06.658	 -0.190	  0.155
       0:06.661	 -0.020	  0.265
       0:06.664	  0.220	  0.385
       0:06.667	  0.485	  0.500
       0:06.669	  0.715	  0.545
       0:06.672	  0.845	  0.450
       0:06.675	  0.885	  0.215
       0:06.678	  0.790	 -0.090
       0:06.681	  0.560	 -0.325
       0:06.683	  0.225	 -0.390
       0:06.686	 -0.070	 -0.385
       0:06.689	 -0.285	 -0.365
       0:06.692	 -0.425	 -0.335
       0:06.694	 -0.500	 -0.295
       0:06.697	 -0.550	 -0.285
       0:06.700	 -0.535	 -0.270
       0:06.703	 -0.500	 -0.265
       0:06.706	 -0.465	 -0.270
       0:06.708	 -0.450	 -0.275
       0:06.711	 -0.450	 -0.285
       0:06.714	 -0.435	 -0.265
       0:06.717	 -0.420	 -0.250
       0:06.719	 -0.410	 -0.260
       0:06.722	 -0.410	 -0.260
       0:06.725	 -0.415	 -0.265
       0:06.728	 -0.420	 -0.270
       0:06.731	 -0.425	 -0.265
       0:06.733	 -0.420	 -0.245
       0:06.736	 -0.430	 -0.260
       0:06.739	 -0.430	 -0.255
       0:06.742	 -0.440	 -0.280
       0:06.744	 -0.450	 -0.260
       0:06.747	 -0.450	 -0.250
       0:06.750	 -0.430	 -0.250
       0:06.753	 -0.430	 -0.255
       0:06.756	 -0.430	 -0.255
       0:06.758	 -0.445	 -0.260
       0:06.761	 -0.445	 -0.260
       0:06.764	 -0.440	 -0.255
       0:06.767	 -0.425	 -0.225
       0:06.769	 -0.430	 -0.240
       0:06.772	 -0.430	 -0.245
       0:06.775	 -0.425	 -0.265
       0:06.778	 -0.445	 -0.275
       0:06.781	 -0.445	 -0.250
       0:06.783	 -0.430	 -0.245
       0:06.786	 -0.435	 -0.230
       0:06.789	 -0.435	 -0.240
       0:06.792	 -0.445	 -0.255
       0:06.794	 -0.445	 -0.250
       0:06.797	 -0.435	 -0.250
       0:06.800	 -0.430	 -0.245
       0:06.803	 -0.425	 -0.235
       0:06.806	 -0.430	 -0.240
       0:06.808	 -0.430	 -0.250
       0:06.811	 -0.440	 -0.250
       0:06.814	 -0.420	 -0.245
       0:06.817	 -0.430	 -0.220
       0:06.819	 -0.425	 -0.245
       0:06.822	 -0.430	 -0.245
       0:06.825	 -0.440	 -0.240
       0:06.828	 -0.440	 -0.255
       0:06.831	 -0.430	 -0.245
       0:06.833	 -0.430	 -0.225
       0:06.836	 -0.415	 -0.240
       0:06.839	 -0.425	 -0.250
       0:06.842	 -0.430	 -0.260
       0:06.844	 -0.455	 -0.265
       0:06.847	 -0.445	 -0.255
       0:06.850	 -0.445	 -0.240
       0:06.853	 -0.430	 -0.250
       0:06.856	 -0.430	 -0.250
       0:06.858	 -0.440	 -0.265
       0:06.861	 -0.440	 -0.260
       0:06.864	 -0.435	 -0.260
       0:06.867	 -0.430	 -0.265
       0:06.869	 -0.415	 -0.275
       0:06.872	 -0.415	 -0.270
       0:06.875	 -0.425	 -0.270
       0:06.878	 -0.425	 -0.270
       0:06.881	 -0.420	 -0.270
       0:06.883	 -0.405	 -0.245
       0:06.886	 -0.405	 -0.265
       0:06.889	 -0.415	 -0.265
       0:06.892	 -0.415	 -0.270
       0:06.894	 -0.425	 -0.285
       0:06.897	 -0.430	 -0.260
       0:06.900	 -0.405	 -0.245
       0:06.903	 -0.405	 -0.255
       0:06.906	 -0.405	 -0.265
       0:06.908	 -0.405	 -0.285
       0:06.911	 -0.430	 -0.295
       0:06.914	 -0.415	 -0.300
       0:06.917	 -0.410	 -0.295
       0:06.919	 -0.415	 -0.285
       0:06.922	 -0.430	 -0.320
       0:06.925	 -0.445	 -0.325
       0:06.928	 -0.465	 -0.335
       0:06.931	 -0.460	 -0.335
       0:06.933	 -0.450	 -0.330
       0:06.936	 -0.455	 -0.350
       0:06.939	 -0.460	 -0.345
       0:06.942	 -0.465	 -0.365
       0:06.944	 -0.485	 -0.380
       0:06.947	 -0.495	 -0.375
       0:06.950	 -0.475	 -0.375
       0:06.953	 -0.490	 -0.385
       0:06.956	 -0.500	 -0.385
       0:06.958	 -0.495	 -0.400
       0:06.961	 -0.515	 -0.400
       0:06.964	 -0.500	 -0.395
       0:06.967	 -0.485	 -0.390
       0:06.969	 -0.490	 -0.390
       0:06.972	 -0.485	 -0.400
       0:06.975	 -0.500	 -0.405
       0:06.978	 -0.500	 -0.410
       0:06.981	 -0.490	 -0.380
       0:06.983	 -0.480	 -0.355
       0:06.986	 -0.460	 -0.350
       0:06.989	 -0.460	 -0.340
       0:06.992	 -0.470	 -0.345
       0:06.994	 -0.465	 -0.335
       0:06.997	 -0.440	 -0.310
       0:07.000	 -0.430	 -0.285
       0:07.003	 -0.425	 -0.280
       0:07.006	 -0.410	 -0.270
       0:07.008	 -0.410	 -0.255
       0:07.011	 -0.400	 -0.245
       0:07.014	 -0.390	 -0.235
       0:07.017	 -0.380	 -0.210
       0:07.019	 -0.355	 -0.215
       0:07.022	 -0.350	 -0.220
       0:07.025	 -0.355	 -0.220
       0:07.028	 -0.350	 -0.215
       0:07.031	 -0.340	 -0.190
       0:07.033	 -0.330	 -0.180
       0:07.036	 -0.325	 -0.180
       0:07.039	 -0.305	 -0.185
       0:07.042	 -0.320	 -0.195
       0:07.044	 -0.315	 -0.195
       0:07.047	 -0.305	 -0.190
       0:07.050	 -0.300	 -0.170
       0:07.053	 -0.305	 -0.170
       0:07.056	 -0.305	 -0.185
       0:07.058	 -0.310	 -0.185
       0:07.061	 -0.330	 -0.185
       0:07.064	 -0.310	 -0.180
       0:07.067	 -0.315	 -0.170
       0:07.069	 -0.315	 -0.190
       0:07.072	 -0.320	 -0.180
       0:07.075	 -0.325	 -0.195
       0:07.078	 -0.325	 -0.190
       0:07.081	 -0.325	 -0.170
       0:07.083	 -0.310	 -0.170
       0:07.086	 -0.310	 -0.175
       0:07.089	 -0.315	 -0.190
       0:07.092	 -0.325	 -0.195
       0:07.094	 -0.330	 -0.190
       0:07.097	 -0.325	 -0.185
       0:07.100	 -0.325	 -0.185
       0:07.103	 -0.315	 -0.180
       0:07.106	 -0.320	 -0.185
       0:07.108	 -0.330	 -0.190
       0:07.111	 -0.335	 -0.205
       0:07.114	 -0.330	 -0.195
       0:07.117	 -0.315	 -0.185
       0:07.119	 -0.320	 -0.185
       0:07.122	 -0.320	 -0.185
       0:07.125	 -0.335	 -0.205
       0:07.128	 -0.335	 -0.205
       0:07.131	 -0.325	 -0.180
       0:07.133	 -0.325	 -0.195
       0:07.136	 -0.320	 -0.195
       0:07.139	 -0.320	 -0.205
       0:07.142	 -0.325	 -0.210
       0:07.144	 -0.350	 -0.225
       0:07.147	 -0.345	 -0.210
       0:07.150	 -0.345	 -0.200
       0:07.153	 -0.335	 -0.200
       0:07.156	 -0.345	 -0.205
       0:07.158	 -0.355	 -0.210
       0:07.161	 -0.355	 -0.225
       0:07.164	 -0.355	 -0.210
       0:07.167	 -0.345	 -0.200
       0:07.169	 -0.335	 -0.200
       0:07.172	 -0.335	 -0.205
       0:07.175	 -0.345	 -0.210
       0:07.178	 -0.355	 -0.200
       0:07.181	 -0.340	 -0.195
       0:07.183	 -0.335	 -0.185
       0:07.186	 -0.330	 -0.205
       0:07.189	 -0.335	 -0.210
       0:07.192	 -0.345	 -0.220
       0:07.194	 -0.350	 -0.215
       0:07.197	 -0.350	 -0.205
       0:07.200	 -0.340	 -0.200
       0:07.203	 -0.335	 -0.215
       0:07.206	 -0.330	 -0.210
       0:07.208	 -0.360	 -0.225
       0:07.211	 -0.355	 -0.220
       0:07.214	 -0.345	 -0.215
       0:07.217	 -0.335	 -0.200
       0:07.219	 -0.345	 -0.210
       0:07.222	 -0.350	 -0.205
       0:07.225	 -0.360	 -0.215
       0:07.228	 -0.380	 -0.215
       0:07.231	 -0.370	 -0.215
       0:07.233	 -0.345	 -0.200
       0:07.236	 -0.345	 -0.200
       0:07.239	 -0.350	 -0.210
       0:07.242	 -0.355	 -0.220
       0:07.244	 -0.365	 -0.210
       0:07.247	 -0.360	 -0.195
       0:07.250	 -0.345	 -0.200
       0:07.253	 -0.345	 -0.190
       0:07.256	 -0.350	 -0.210
       0:07.258	 -0.360	 -0.220
       0:07.261	 -0.360	 -0.215
       0:07.264	 -0.350	 -0.200
       0:07.267	 -0.355	 -0.185
       0:07.269	 -0.340	 -0.195
       0:07.272	 -0.345	 -0.200
       0:07.275	 -0.355	 -0.200
       0:07.278	 -0.355	 -0.205
       0:07.281	 -0.355	 -0.195
       0:07.283	 -0.340	 -0.185
       0:07.286	 -0.340	 -0.190
       0:07.289	 -0.345	 -0.195
       0:07.292	 -0.365	 -0.200
       0:07.294	 -0.370	 -0.200
       0:07.297	 -0.350	 -0.200
       0:07.300	 -0.330	 -0.190
       0:07.303	 -0.320	 -0.200
       0:07.306	 -0.315	 -0.190
       0:07.308	 -0.295	 -0.200
       0:07.311	 -0.305	 -0.195
       0:07.314	 -0.295	 -0.180
       0:07.317	 -0.300	 -0.160
       0:07.319	 -0.285	 -0.180
       0:07.322	 -0.275	 -0.180
       0:07.325	 -0.260	 -0.185
       0:07.328	 -0.275	 -0.180
       0:07.331	 -0.265	 -0.160
       0:07.333	 -0.260	 -0.145
       0:07.336	 -0.250	 -0.155
       0:07.339	 -0.245	 -0.170
       0:07.342	 -0.255	 -0.170
       0:07.344	 -0.265	 -0.155
       0:07.347	 -0.260	 -0.145
       0:07.350	 -0.260	 -0.130
       0:07.353	 -0.250	 -0.135
       0:07.356	 -0.260	 -0.140
       0:07.358	 -0.280	 -0.135
       0:07.361	 -0.280	 -0.140
       0:07.364	 -0.275	 -0.140
       0:07.367	 -0.285	 -0.125
       0:07.369	 -0.280	 -0.130
       0:07.372	 -0.255	 -0.150
       0:07.375	 -0.245	 -0.165
       0:07.378	 -0.245	 -0.165
       0:07.381	 -0.260	 -0.165
       0:07.383	 -0.285	 -0.155
       0:07.386	 -0.290	 -0.150
       0:07.389	 -0.300	 -0.165
       0:07.392	 -0.320	 -0.180
       0:07.394	 -0.335	 -0.195
       0:07.397	 -0.355	 -0.175
       0:07.400	 -0.350	 -0.170
       0:07.403	 -0.355	 -0.175
       0:07.406	 -0.355	 -0.185
       0:07.408	 -0.375	 -0.195
       0:07.411	 -0.385	 -0.190
       0:07.414	 -0.380	 -0.175
       0:07.417	 -0.360	 -0.185
       0:07.419	 -0.350	 -0.190
       0:07.422	 -0.360	 -0.205
       0:07.425	 -0.365	 -0.215
       0:07.428	 -0.370	 -0.215
       0:07.431	 -0.370	 -0.195
       0:07.433	 -0.365	 -0.180
       0:07.436	 -0.360	 -0.190
       0:07.439	 -0.365	 -0.200
       0:07.442	 -0.370	 -0.200
       0:07.444	 -0.385	 -0.215
       0:07.447	 -0.385	 -0.200
       0:07.450	 -0.365	 -0.180
       0:07.453	 -0.360	 -0.195
       0:07.456	 -0.380	 -0.200
       0:07.458	 -0.385	 -0.205
       0:07.461	 -0.395	 -0.210
       0:07.464	 -0.395	 -0.200
       0:07.467	 -0.385	 -0.205
       0:07.469	 -0.380	 -0.235
       0:07.472	 -0.395	 -0.260
       0:07.475	 -0.425	 -0.285
       0:07.478	 -0.465	 -0.300
       0:07.481	 -0.500	 -0.325
       0:07.483	 -0.515	 -0.320
       0:07.486	 -0.530	 -0.290
       0:07.489	 -0.560	 -0.190
       0:07.492	 -0.585	 -0.055
       0:07.494	 -0.530	  0.050
       0:07.497	 -0.410	  0.150
       0:07.500	 -0.255	  0.245
       0:07.503	 -0.105	  0.345
       0:07.506	  0.105	  0.445
       0:07.508	  0.355	  0.530
       0:07.511	  0.600	  0.595
       0:07.514	  0.810	  0.520
       0:07.517	  0.890	  0.275
       0:07.519	  0.830	 -0.085
       0:07.522	  0.580	 -0.300
       0:07.525	  0.185	 -0.335
       0:07.528	 -0.205	 -0.285
       0:07.531	 -0.450	 -0.250
       0:07.533	 -0.525	 -0.245
       0:07.536	 -0.495	 -0.235
       0:07.539	 -0.465	 -0.215
       0:07.542	 -0.435	 -0.230
       0:07.544	 -0.415	 -0.230
       0:07.547	 -0.415	 -0.240
       0:07.550	 -0.415	 -0.235
       0:07.553	 -0.400	 -0.235
       0:07.556	 -0.395	 -0.245
       0:07.558	 -0.405	 -0.255
       0:07.561	 -0.425	 -0.250
       0:07.564	 -0.435	 -0.240
       0:07.567	 -0.415	 -0.225
       0:07.569	 -0.415	 -0.230
       0:07.572	 -0.415	 -0.250
       0:07.575	 -0.415	 -0.240
       0:07.578	 -0.430	 -0.255
       0:07.581	 -0.420	 -0.230
       0:07.583	 -0.410	 -0.225
       0:07.586	 -0.405	 -0.225
       0:07.589	 -0.420	 -0.225
       0:07.592	 -0.410	 -0.230
       0:07.594	 -0.420	 -0.240
       0:07.597	 -0.400	 -0.225
       0:07.600	 -0.395	 -0.215
       0:07.603	 -0.385	 -0.215
       0:07.606	 -0.400	 -0.225
       0:07.608	 -0.400	 -0.235
       0:07.611	 -0.400	 -0.240
       0:07.614	 -0.400	 -0.225
       0:07.617	 -0.395	 -0.205
       0:07.619	 -0.400	 -0.210
       0:07.622	 -0.400	 -0.225
       0:07.625	 -0.400	 -0.230
       0:07.628	 -0.410	 -0.235
       0:07.631	 -0.395	 -0.225
       0:07.633	 -0.410	 -0.215
       0:07.636	 -0.400	 -0.220
       0:07.639	 -0.395	 -0.230
       0:07.642	 -0.405	 -0.235
       0:07.644	 -0.410	 -0.230
       0:07.647	 -0.415	 -0.215
       0:07.650	 -0.405	 -0.215
       0:07.653	 -0.400	 -0.215
       0:07.656	 -0.395	 -0.225
       0:07.658	 -0.405	 -0.235
       0:07.661	 -0.415	 -0.235
       0:07.664	 -0.405	 -0.230
       0:07.667	 -0.415	 -0.215
       0:07.669	 -0.410	 -0.225
       0:07.672	 -0.405	 -0.225
       0:07.675	 -0.405	 -0.235
       0:07.678	 -0.410	 -0.245
       0:07.681	 -0.405	 -0.240
       0:07.683	 -0.400	 -0.225
       0:07.686	 -0.395	 -0.210
       0:07.689	 -0.405	 -0.230
       0:07.692	 -0.405	 -0.230
       0:07.694	 -0.400	 -0.245
       0:07.697	 -0.395	 -0.220
       0:07.700	 -0.390	 -0.225
       0:07.703	 -0.395	 -0.235
       0:07.706	 -0.390	 -0.245
       0:07.708	 -0.395	 -0.250
       0:07.711	 -0.420	 -0.250
       0:07.714	 -0.415	 -0.240
       0:07.717	 -0.405	 -0.240
       0:07.719	 -0.400	 -0.245
       0:07.722	 -0.400	 -0.250
       0:07.725	 -0.415	 -0.270
       0:07.728	 -0.420	 -0.270
       0:07.731	 -0.410	 -0.265
       0:07.733	 -0.395	 -0.260
       0:07.736	 -0.400	 -0.280
       0:07.739	 -0.405	 -0.295
       0:07.742	 -0.415	 -0.295
       0:07.744	 -0.435	 -0.315
       0:07.747	 -0.415	 -0.310
       0:07.750	 -0.415	 -0.305
       0:07.753	 -0.400	 -0.310
       0:07.756	 -0.405	 -0.325
       0:07.758	 -0.420	 -0.330
       0:07.761	 -0.430	 -0.350
       0:07.764	 -0.425	 -0.340
       0:07.767	 -0.410	 -0.335
       0:07.769	 -0.410	 -0.350
       0:07.772	 -0.405	 -0.350
       0:07.775	 -0.415	 -0.370
       0:07.778	 -0.425	 -0.365
       0:07.781	 -0.425	 -0.355
       0:07.783	 -0.420	 -0.335
       0:07.786	 -0.410	 -0.355
       0:07.789	 -0.410	 -0.365
       0:07.792	 -0.420	 -0.370
       0:07.794	 -0.430	 -0.360
       0:07.797	 -0.425	 -0.335
       0:07.800	 -0.420	 -0.315
       0:07.803	 -0.405	 -0.315
       0:07.806	 -0.415	 -0.305
       0:07.808	 -0.410	 -0.285
       0:07.811	 -0.410	 -0.285
       0:07.814	 -0.385	 -0.270
       0:07.817	 -0.370	 -0.240
       0:07.819	 -0.360	 -0.230
       0:07.822	 -0.350	 -0.220
       0:07.825	 -0.350	 -0.220
       0:07.828	 -0.350	 -0.200
       0:07.831	 -0.335	 -0.180
       0:07.833	 -0.320	 -0.175
       0:07.836	 -0.305	 -0.180
       0:07.839	 -0.315	 -0.185
       0:07.842	 -0.315	 -0.190
       0:07.844	 -0.320	 -0.185
       0:07.847	 -0.305	 -0.180
       0:07.850	 -0.305	 -0.175
       0:07.853	 -0.295	 -0.170
       0:07.856	 -0.290	 -0.165
       0:07.858	 -0.295	 -0.175
       0:07.861	 -0.295	 -0.170
       0:07.864	 -0.285	 -0.165
       0:07.867	 -0.285	 -0.155
       0:07.869	 -0.270	 -0.160
       0:07.872	 -0.280	 -0.160
       0:07.875	 -0.280	 -0.165
       0:07.878	 -0.295	 -0.165
       0:07.881	 -0.280	 -0.160
       0:07.883	 -0.285	 -0.145
       0:07.886	 -0.275	 -0.150
       0:07.889	 -0.285	 -0.160
       0:07.892	 -0.295	 -0.165
       0:07.894	 -0.305	 -0.175
       0:07.897	 -0.295	 -0.150
       0:07.900	 -0.285	 -0.140
       0:07.903	 -0.285	 -0.155
       0:07.906	 -0.290	 -0.160
       0:07.908	 -0.300	 -0.175
       0:07.911	 -0.310	 -0.175
       0:07.914	 -0.295	 -0.170
       0:07.917	 -0.300	 -0.160
       0:07.919	 -0.290	 -0.155
       0:07.922	 -0.285	 -0.165
       0:07.925	 -0.305	 -0.175
       0:07.928	 -0.310	 -0.180
       0:07.931	 -0.300	 -0.170
       0:07.933	 -0.295	 -0.165
       0:07.936	 -0.305	 -0.170
       0:07.939	 -0.300	 -0.185
       0:07.942	 -0.305	 -0.185
       0:07.944	 -0.320	 -0.180
       0:07.947	 -0.320	 -0.175
       0:07.950	 -0.310	 -0.170
       0:07.953	 -0.300	 -0.180
       0:07.956	 -0.310	 -0.185
       0:07.958	 -0.320	 -0.200
       0:07.961	 -0.340	 -0.195
       0:07.964	 -0.330	 -0.185
       0:07.967	 -0.310	 -0.175
       0:07.969	 -0.315	 -0.180
       0:07.972	 -0.325	 -0.185
       0:07.975	 -0.325	 -0.205
       0:07.978	 -0.345	 -0.210
       0:07.981	 -0.330	 -0.190
       0:07.983	 -0.320	 -0.185
       0:07.986	 -0.320	 -0.190
       0:07.989	 -0.335	 -0.200
       0:07.992	 -0.335	 -0.205
       0:07.994	 -0.355	 -0.215
       0:07.997	 -0.340	 -0.200
       0:08.000	 -0.320	 -0.180
       0:08.003	 -0.315	 -0.185
       0:08.006	 -0.330	 -0.200
       0:08.008	 -0.340	 -0.205
       0:08.011	 -0.340	 -0.200
       0:08.014	 -0.350	 -0.205
       0:08.017	 -0.330	 -0.190
       0:08.019	 -0.330	 -0.190
       0:08.022	 -0.340	 -0.180
       0:08.025	 -0.350	 -0.205
       0:08.028	 -0.355	 -0.200
       0:08.031	 -0.345	 -0.195
       0:08.033	 -0.335	 -0.180
       0:08.036	 -0.335	 -0.185
       0:08.039	 -0.340	 -0.185
       0:08.042	 -0.340	 -0.200
       0:08.044	 -0.345	 -0.200
       0:08.047	 -0.335	 -0.180
       0:08.050	 -0.335	 -0.180
       0:08.053	 -0.325	 -0.185
       0:08.056	 -0.325	 -0.185
       0:08.058	 -0.335	 -0.200
       0:08.061	 -0.340	 -0.195
       0:08.064	 -0.340	 -0.175
       0:08.067	 -0.320	 -0.175
       0:08.069	 -0.315	 -0.185
       0:08.072	 -0.320	 -0.190
       0:08.075	 -0.335	 -0.195
       0:08.078	 -0.335	 -0.205
       0:08.081	 -0.320	 -0.185
       0:08.083	 -0.325	 -0.160
       0:08.086	 -0.315	 -0.170
       0:08.089	 -0.320	 -0.190
       0:08.092	 -0.320	 -0.190
       0:08.094	 -0.345	 -0.190
       0:08.097	 -0.335	 -0.180
       0:08.100	 -0.320	 -0.170
       0:08.103	 -0.310	 -0.160
       0:08.106	 -0.320	 -0.170
       0:08.108	 -0.320	 -0.185
       0:08.111	 -0.340	 -0.195
       0:08.114	 -0.330	 -0.180
       0:08.117	 -0.320	 -0.175
       0:08.119	 -0.310	 -0.170
       0:08.122	 -0.310	 -0.170
       0:08.125	 -0.310	 -0.195
       0:08.128	 -0.295	 -0.200
       0:08.131	 -0.280	 -0.180
       0:08.133	 -0.255	 -0.170
       0:08.136	 -0.250	 -0.175
       0:08.139	 -0.250	 -0.180
       0:08.142	 -0.255	 -0.180
       0:08.144	 -0.260	 -0.170
       0:08.147	 -0.240	 -0.155
       0:08.150	 -0.220	 -0.135
       0:08.153	 -0.230	 -0.145
       0:08.156	 -0.230	 -0.160
       0:08.158	 -0.215	 -0.160
       0:08.161	 -0.220	 -0.160
       0:08.164	 -0.225	 -0.140
       0:08.167	 -0.230	 -0.120
       0:08.169	 -0.230	 -0.120
       0:08.172	 -0.235	 -0.130
       0:08.175	 -0.245	 -0.130
       0:08.178	 -0.255	 -0.125
       0:08.181	 -0.240	 -0.125
       0:08.183	 -0.235	 -0.115
       0:08.186	 -0.245	 -0.110
       0:08.189	 -0.235	 -0.130
       0:08.192	 -0.230	 -0.145
       0:08.194	 -0.220	 -0.155
       0:08.197	 -0.195	 -0.140
       0:08.200	 -0.220	 -0.140
       0:08.203	 -0.245	 -0.145
       0:08.206	 -0.260	 -0.150
       0:08.208	 -0.270	 -0.160
       0:08.211	 -0.290	 -0.165
       0:08.214	 -0.300	 -0.160
       0:08.217	 -0.305	 -0.150
       0:08.219	 -0.305	 -0.165
       0:08.222	 -0.320	 -0.185
       0:08.225	 -0.330	 -0.180
       0:08.228	 -0.350	 -0.185
       0:08.231	 -0.350	 -0.170
       0:08.233	 -0.335	 -0.155
       0:08.236	 -0.335	 -0.175
       0:08.239	 -0.335	 -0.190
