   Elapsed time	      I	     II	    III	    AVR	    AVL	    AVF	     V1	     V2	     V3	     V4	     V5	     V6
       0:03.214	  2.265	  1.739	 -3.134	 -3.412	  1.330	 -1.016	  0.984	 -0.206	 -0.765	  0.441	  2.592	-107.082
       0:03.218	  2.216	  1.719	 -3.105	 -3.379	  1.291	 -1.013	  0.990	 -0.212	 -0.775	  0.435	  2.578	-107.082
       0:03.222	  2.216	  1.709	 -3.114	 -3.373	  1.294	 -1.023	  0.993	 -0.212	 -0.778	  0.435	  2.578	-107.082
       0:03.226	  2.239	  1.712	 -3.134	 -3.386	  1.317	 -1.029	  0.997	 -0.216	 -0.781	  0.431	  2.588	-107.082
       0:03.230	  2.193	  1.703	 -3.098	 -3.359	  1.275	 -1.016	  1.007	 -0.219	 -0.784	  0.428	  2.598	-107.082
       0:03.233	  2.180	  1.706	 -3.082	 -3.353	  1.261	 -1.007	  1.007	 -0.212	 -0.784	  0.428	  2.598	-107.082
       0:03.237	  2.219	  1.722	 -3.105	 -3.382	  1.291	 -1.010	  0.997	 -0.219	 -0.791	  0.422	  2.578	-107.082
       0:03.241	  2.252	  1.739	 -3.121	 -3.405	  1.317	 -1.010	  0.993	 -0.219	 -0.794	  0.422	  2.575	-107.082
       0:03.245	  2.232	  1.735	 -3.105	 -3.395	  1.297	 -1.003	  1.003	 -0.209	 -0.781	  0.431	  2.588	-107.082
       0:03.249	  2.196	  1.703	 -3.101	 -3.359	  1.278	 -1.020	  1.010	 -0.212	 -0.784	  0.425	  2.582	-107.082
       0:03.253	  2.196	  1.699	 -3.105	 -3.359	  1.281	 -1.023	  1.000	 -0.219	 -0.794	  0.415	  2.565	-107.082
       0:03.257	  2.225	  1.716	 -3.118	 -3.382	  1.301	 -1.020	  0.997	 -0.219	 -0.788	  0.418	  2.572	-107.082
       0:03.261	  2.258	  1.719	 -3.147	 -3.399	  1.333	 -1.033	  0.997	 -0.219	 -0.784	  0.418	  2.578	-107.082
       0:03.265	  2.278	  1.719	 -3.167	 -3.408	  1.353	 -1.042	  0.993	 -0.219	 -0.791	  0.418	  2.575	-107.082
       0:03.268	  2.212	  1.693	 -3.127	 -3.363	  1.301	 -1.036	  0.993	 -0.225	 -0.797	  0.412	  2.569	-107.082
       0:03.272	  2.193	  1.703	 -3.098	 -3.359	  1.275	 -1.016	  1.003	 -0.219	 -0.788	  0.418	  2.585	-107.082
       0:03.276	  2.225	  1.712	 -3.121	 -3.379	  1.304	 -1.023	  1.003	 -0.209	 -0.781	  0.425	  2.595	-107.082
       0:03.280	  2.239	  1.719	 -3.127	 -3.389	  1.314	 -1.023	  1.000	 -0.212	 -0.788	  0.425	  2.588	-107.082
       0:03.284	  2.222	  1.709	 -3.121	 -3.376	  1.301	 -1.026	  0.993	 -0.219	 -0.794	  0.418	  2.582	-107.082
       0:03.288	  2.203	  1.696	 -3.114	 -3.359	  1.288	 -1.029	  0.990	 -0.225	 -0.797	  0.418	  2.582	-107.082
       0:03.292	  2.209	  1.696	 -3.121	 -3.363	  1.294	 -1.033	  0.980	 -0.222	 -0.801	  0.415	  2.569	-107.082
       0:03.296	  2.239	  1.706	 -3.141	 -3.382	  1.320	 -1.036	  0.980	 -0.219	 -0.797	  0.415	  2.569	-107.082
       0:03.300	  2.219	  1.703	 -3.124	 -3.373	  1.301	 -1.029	  0.997	 -0.216	 -0.791	  0.422	  2.582	-107.082
       0:03.304	  2.186	  1.690	 -3.105	 -3.350	  1.275	 -1.026	  1.000	 -0.219	 -0.794	  0.422	  2.575	-107.082
       0:03.307	  2.203	  1.696	 -3.114	 -3.359	  1.288	 -1.029	  0.987	 -0.229	 -0.797	  0.418	  2.569	-107.082
       0:03.311	  2.203	  1.699	 -3.111	 -3.363	  1.288	 -1.026	  0.980	 -0.235	 -0.804	  0.412	  2.559	-107.082
       0:03.315	  2.225	  1.725	 -3.108	 -3.386	  1.297	 -1.010	  0.987	 -0.219	 -0.788	  0.422	  2.565	-107.082
       0:03.319	  2.245	  1.745	 -3.108	 -3.405	  1.307	 -1.000	  0.997	 -0.203	 -0.771	  0.431	  2.578	-107.082
       0:03.323	  2.216	  1.729	 -3.095	 -3.382	  1.284	 -1.003	  1.003	 -0.203	 -0.775	  0.428	  2.582	-107.082
       0:03.327	  2.167	  1.703	 -3.072	 -3.346	  1.248	 -1.003	  1.003	 -0.209	 -0.784	  0.425	  2.588	-107.082
       0:03.331	  2.183	  1.716	 -3.075	 -3.359	  1.258	 -1.000	  1.010	 -0.206	 -0.781	  0.428	  2.598	-107.082
       0:03.335	  2.193	  1.709	 -3.092	 -3.363	  1.271	 -1.010	  0.993	 -0.222	 -0.797	  0.412	  2.582	-107.082
       0:03.339	  2.196	  1.693	 -3.111	 -3.356	  1.284	 -1.029	  0.987	 -0.229	 -0.804	  0.402	  2.572	-107.082
       0:03.342	  2.232	  1.706	 -3.134	 -3.379	  1.314	 -1.033	  0.987	 -0.222	 -0.797	  0.408	  2.575	-107.082
       0:03.346	  2.242	  1.725	 -3.124	 -3.395	  1.314	 -1.020	  0.990	 -0.225	 -0.797	  0.405	  2.569	-107.082
       0:03.350	  2.199	  1.712	 -3.095	 -3.366	  1.278	 -1.010	  0.987	 -0.232	 -0.804	  0.402	  2.562	-107.082
       0:03.354	  2.173	  1.706	 -3.075	 -3.353	  1.255	 -1.003	  0.990	 -0.235	 -0.807	  0.399	  2.556	-107.082
       0:03.358	  2.196	  1.690	 -3.114	 -3.353	  1.284	 -1.033	  0.984	 -0.239	 -0.810	  0.392	  2.546	-107.082
       0:03.362	  2.219	  1.693	 -3.134	 -3.366	  1.307	 -1.039	  0.987	 -0.239	 -0.810	  0.395	  2.556	-107.082
       0:03.366	  2.212	  1.699	 -3.121	 -3.366	  1.297	 -1.029	  0.997	 -0.232	 -0.807	  0.402	  2.565	-107.082
       0:03.370	  2.222	  1.709	 -3.121	 -3.376	  1.301	 -1.026	  0.987	 -0.235	 -0.810	  0.399	  2.565	-107.082
       0:03.374	  2.216	  1.703	 -3.121	 -3.369	  1.297	 -1.029	  0.980	 -0.239	 -0.814	  0.395	  2.569	-107.082
       0:03.377	  2.190	  1.683	 -3.114	 -3.350	  1.281	 -1.036	  0.977	 -0.245	 -0.820	  0.389	  2.565	-107.082
       0:03.381	  2.209	  1.699	 -3.118	 -3.366	  1.294	 -1.029	  0.987	 -0.235	 -0.810	  0.395	  2.569	-107.082
       0:03.385	  2.242	  1.725	 -3.124	 -3.395	  1.314	 -1.020	  0.993	 -0.229	 -0.807	  0.399	  2.569	-107.082
       0:03.389	  2.235	  1.719	 -3.124	 -3.389	  1.310	 -1.023	  0.990	 -0.239	 -0.814	  0.392	  2.552	-107.082
       0:03.393	  2.225	  1.703	 -3.131	 -3.376	  1.307	 -1.033	  0.984	 -0.248	 -0.830	  0.379	  2.536	-107.082
       0:03.397	  2.203	  1.673	 -3.137	 -3.350	  1.301	 -1.052	  0.967	 -0.261	 -0.843	  0.369	  2.523	-107.082
       0:03.401	  2.209	  1.663	 -3.154	 -3.350	  1.310	 -1.065	  0.964	 -0.261	 -0.843	  0.369	  2.526	-107.082
       0:03.405	  2.209	  1.693	 -3.124	 -3.363	  1.297	 -1.036	  0.984	 -0.245	 -0.830	  0.382	  2.546	-107.082
       0:03.409	  2.170	  1.712	 -3.065	 -3.353	  1.248	 -0.997	  1.003	 -0.225	 -0.814	  0.399	  2.565	-107.082
       0:03.412	  2.170	  1.706	 -3.072	 -3.350	  1.252	 -1.003	  1.000	 -0.229	 -0.814	  0.399	  2.562	-107.082
       0:03.416	  2.190	  1.683	 -3.114	 -3.350	  1.281	 -1.036	  0.993	 -0.239	 -0.824	  0.392	  2.552	-107.082
       0:03.420	  2.219	  1.690	 -3.137	 -3.366	  1.307	 -1.042	  0.990	 -0.245	 -0.827	  0.389	  2.552	-107.082
       0:03.424	  2.225	  1.696	 -3.137	 -3.373	  1.310	 -1.039	  0.987	 -0.252	 -0.837	  0.382	  2.542	-107.082
       0:03.428	  2.199	  1.699	 -3.108	 -3.359	  1.284	 -1.023	  0.990	 -0.245	 -0.830	  0.386	  2.546	-107.082
       0:03.432	  2.190	  1.690	 -3.108	 -3.353	  1.278	 -1.029	  0.987	 -0.252	 -0.840	  0.376	  2.529	-107.082
       0:03.436	  2.180	  1.683	 -3.105	 -3.343	  1.271	 -1.029	  0.987	 -0.255	 -0.837	  0.379	  2.536	-107.082
       0:03.440	  2.196	  1.667	 -3.137	 -3.343	  1.297	 -1.056	  0.987	 -0.255	 -0.837	  0.379	  2.533	-107.082
       0:03.444	  2.258	  1.696	 -3.170	 -3.389	  1.343	 -1.056	  0.984	 -0.252	 -0.833	  0.382	  2.536	-107.082
       0:03.447	  2.232	  1.690	 -3.150	 -3.373	  1.320	 -1.049	  0.984	 -0.252	 -0.833	  0.382	  2.542	-107.082
       0:03.451	  2.216	  1.676	 -3.147	 -3.356	  1.310	 -1.056	  0.980	 -0.252	 -0.830	  0.386	  2.549	-107.082
       0:03.455	  2.235	  1.706	 -3.137	 -3.382	  1.317	 -1.036	  0.971	 -0.245	 -0.824	  0.399	  2.572	-107.082
       0:03.459	  2.271	  1.755	 -3.124	 -3.425	  1.327	 -1.003	  0.961	 -0.235	 -0.810	  0.412	  2.585	-107.082
       0:03.463	  2.275	  1.761	 -3.121	 -3.428	  1.327	 -1.000	  0.944	 -0.245	 -0.817	  0.408	  2.578	-107.082
       0:03.467	  2.271	  1.771	 -3.108	 -3.431	  1.320	 -0.987	  0.944	 -0.245	 -0.817	  0.415	  2.582	-107.082
       0:03.471	  2.258	  1.781	 -3.085	 -3.431	  1.301	 -0.971	  0.958	 -0.232	 -0.804	  0.425	  2.588	-107.082
       0:03.475	  2.235	  1.778	 -3.065	 -3.418	  1.281	 -0.964	  0.954	 -0.229	 -0.797	  0.431	  2.592	-107.082
       0:03.479	  2.248	  1.804	 -3.052	 -3.438	  1.281	 -0.944	  0.922	 -0.245	 -0.804	  0.431	  2.598	-107.082
       0:03.482	  2.255	  1.827	 -3.036	 -3.451	  1.275	 -0.925	  0.905	 -0.255	 -0.807	  0.431	  2.605	-107.082
       0:03.486	  2.258	  1.830	 -3.036	 -3.454	  1.278	 -0.922	  0.879	 -0.261	 -0.814	  0.428	  2.601	-107.082
       0:03.490	  2.297	  1.850	 -3.056	 -3.484	  1.307	 -0.922	  0.853	 -0.258	 -0.804	  0.441	  2.621	-107.082
       0:03.494	  2.330	  1.863	 -3.075	 -3.507	  1.333	 -0.925	  0.827	 -0.252	 -0.794	  0.458	  2.637	-107.082
       0:03.498	  2.363	  1.853	 -3.118	 -3.520	  1.369	 -0.951	  0.797	 -0.268	 -0.807	  0.444	  2.621	-107.082
       0:03.502	  2.369	  1.814	 -3.163	 -3.503	  1.395	 -0.993	  0.794	 -0.284	 -0.827	  0.425	  2.605	-107.082
       0:03.506	  2.363	  1.784	 -3.186	 -3.484	  1.405	 -1.020	  0.810	 -0.294	 -0.846	  0.399	  2.592	-107.082
       0:03.510	  2.366	  1.748	 -3.225	 -3.467	  1.425	 -1.059	  0.814	 -0.307	 -0.873	  0.366	  2.565	-107.082
       0:03.514	  2.343	  1.712	 -3.239	 -3.438	  1.422	 -1.082	  0.814	 -0.320	 -0.889	  0.350	  2.556	-107.082
       0:03.518	  2.317	  1.719	 -3.206	 -3.428	  1.392	 -1.062	  0.837	 -0.304	 -0.873	  0.366	  2.582	-107.082
       0:03.521	  2.327	  1.758	 -3.176	 -3.454	  1.382	 -1.029	  0.853	 -0.284	 -0.853	  0.382	  2.595	-107.082
       0:03.525	  2.310	  1.768	 -3.150	 -3.451	  1.359	 -1.010	  0.876	 -0.284	 -0.853	  0.382	  2.582	-107.082
       0:03.529	  2.278	  1.765	 -3.121	 -3.431	  1.330	 -0.997	  0.912	 -0.278	 -0.850	  0.386	  2.575	-107.082
       0:03.533	  2.239	  1.758	 -3.088	 -3.408	  1.294	 -0.984	  0.941	 -0.268	 -0.846	  0.386	  2.569	-107.082
       0:03.537	  2.229	  1.729	 -3.108	 -3.389	  1.297	 -1.010	  0.948	 -0.278	 -0.856	  0.373	  2.552	-107.082
       0:03.541	  2.219	  1.690	 -3.137	 -3.366	  1.307	 -1.042	  0.944	 -0.291	 -0.873	  0.353	  2.536	-107.082
       0:03.545	  2.222	  1.667	 -3.163	 -3.356	  1.324	 -1.069	  0.941	 -0.301	 -0.889	  0.337	  2.516	-107.082
       0:03.549	  2.206	  1.660	 -3.154	 -3.346	  1.310	 -1.065	  0.961	 -0.281	 -0.882	  0.337	  2.500	-107.082
       0:03.553	  2.150	  1.663	 -3.095	 -3.320	  1.252	 -1.036	  1.010	 -0.245	 -0.853	  0.363	  2.516	-107.082
       0:03.556	  2.157	  1.680	 -3.085	 -3.330	  1.252	 -1.023	  1.023	 -0.239	 -0.846	  0.369	  2.520	-107.082
       0:03.560	  2.170	  1.667	 -3.111	 -3.330	  1.271	 -1.042	  1.016	 -0.242	 -0.850	  0.366	  2.520	-107.082
       0:03.564	  2.163	  1.654	 -3.118	 -3.320	  1.271	 -1.052	  1.000	 -0.255	 -0.859	  0.356	  2.510	-107.082
       0:03.568	  2.150	  1.634	 -3.124	 -3.304	  1.268	 -1.065	  1.000	 -0.261	 -0.869	  0.350	  2.503	-107.082
       0:03.572	  2.190	  1.641	 -3.157	 -3.327	  1.304	 -1.078	  1.000	 -0.265	 -0.869	  0.350	  2.493	-107.082
       0:03.576	  2.193	  1.673	 -3.127	 -3.346	  1.291	 -1.046	  1.010	 -0.255	 -0.859	  0.359	  2.503	-107.082
       0:03.580	  2.190	  1.680	 -3.118	 -3.346	  1.284	 -1.039	  1.020	 -0.242	 -0.850	  0.373	  2.520	-107.082
       0:03.584	  2.173	  1.647	 -3.134	 -3.324	  1.284	 -1.062	  1.007	 -0.248	 -0.856	  0.366	  2.526	-107.082
       0:03.588	  2.167	  1.641	 -3.134	 -3.317	  1.281	 -1.065	  1.010	 -0.248	 -0.859	  0.359	  2.513	-107.082
       0:03.591	  2.180	  1.631	 -3.157	 -3.317	  1.297	 -1.082	  1.059	 -0.206	 -0.837	  0.359	  2.480	-107.082
       0:03.595	  2.114	  1.588	 -3.134	 -3.265	  1.255	 -1.092	  1.124	 -0.157	 -0.804	  0.366	  2.458	-107.082
       0:03.599	  2.026	  1.572	 -3.062	 -3.212	  1.173	 -1.065	  1.186	 -0.134	 -0.784	  0.373	  2.444	-107.082
       0:03.603	  2.026	  1.575	 -3.059	 -3.212	  1.173	 -1.062	  1.203	 -0.118	 -0.765	  0.389	  2.435	-107.082
       0:03.607	  2.088	  1.618	 -3.078	 -3.265	  1.212	 -1.049	  1.222	 -0.059	 -0.693	  0.461	  2.464	-107.082
       0:03.611	  2.170	  1.725	 -3.052	 -3.359	  1.242	 -0.984	  1.219	  0.023	 -0.549	  0.627	  2.578	-107.082
       0:03.615	  2.291	  1.928	 -2.971	 -3.520	  1.261	 -0.840	  1.167	  0.154	 -0.307	  0.918	  2.794	-107.082
       0:03.619	  2.484	  2.137	 -2.954	 -3.722	  1.350	 -0.729	  1.036	  0.291	 -0.042	  1.255	  3.056	-107.082
       0:03.623	  2.771	  2.353	 -3.026	 -3.974	  1.529	 -0.657	  0.843	  0.373	  0.167	  1.539	  3.310	-107.082
       0:03.626	  3.108	  2.428	 -3.288	 -4.180	  1.830	 -0.748	  0.680	  0.513	  0.379	  1.788	  3.471	-107.082
       0:03.630	  3.310	  2.353	 -3.565	 -4.242	  2.069	 -0.925	  0.562	  0.614	  0.507	  1.915	  3.503	-107.082
       0:03.634	  3.186	  2.330	 -3.464	 -4.170	  1.958	 -0.886	  0.523	  0.405	  0.327	  1.761	  3.461	-107.082
       0:03.638	  2.873	  2.324	 -3.157	 -4.010	  1.647	 -0.735	  0.536	 -0.013	 -0.163	  1.307	  3.369	-107.082
       0:03.642	  2.598	  2.072	 -3.134	 -3.745	  1.497	 -0.850	  0.703	 -0.183	 -0.569	  0.817	  3.075	-107.082
       0:03.646	  2.461	  1.611	 -3.458	 -3.448	  1.588	 -1.242	  0.967	 -0.036	 -0.654	  0.546	  2.641	-107.082
       0:03.650	  2.366	  1.484	 -3.490	 -3.337	  1.559	 -1.324	  1.095	  0.046	 -0.608	  0.539	  2.520	-107.082
       0:03.654	  2.350	  1.582	 -3.376	 -3.376	  1.493	 -1.216	  1.056	 -0.042	 -0.650	  0.529	  2.556	-107.082
       0:03.658	  2.356	  1.657	 -3.307	 -3.418	  1.461	 -1.144	  0.964	 -0.154	 -0.739	  0.467	  2.556	-107.082
       0:03.661	  2.324	  1.667	 -3.265	 -3.405	  1.425	 -1.118	  0.925	 -0.248	 -0.827	  0.382	  2.507	-107.082
       0:03.665	  2.291	  1.680	 -3.219	 -3.395	  1.386	 -1.088	  0.941	 -0.271	 -0.846	  0.373	  2.507	-107.082
       0:03.669	  2.268	  1.683	 -3.193	 -3.386	  1.359	 -1.075	  0.984	 -0.232	 -0.807	  0.408	  2.533	-107.082
       0:03.673	  2.248	  1.693	 -3.163	 -3.382	  1.337	 -1.056	  0.997	 -0.222	 -0.791	  0.425	  2.542	-107.082
       0:03.677	  2.196	  1.683	 -3.121	 -3.353	  1.288	 -1.039	  1.007	 -0.222	 -0.794	  0.428	  2.549	-107.082
       0:03.681	  2.124	  1.657	 -3.075	 -3.304	  1.229	 -1.029	  1.020	 -0.222	 -0.788	  0.428	  2.562	-107.082
       0:03.685	  2.121	  1.657	 -3.072	 -3.301	  1.225	 -1.026	  1.020	 -0.225	 -0.794	  0.425	  2.565	-107.082
       0:03.689	  2.154	  1.686	 -3.075	 -3.333	  1.245	 -1.013	  1.013	 -0.219	 -0.788	  0.428	  2.575	-107.082
       0:03.693	  2.154	  1.703	 -3.059	 -3.340	  1.235	 -0.997	  1.013	 -0.216	 -0.781	  0.435	  2.578	-107.082
       0:03.696	  2.176	  1.690	 -3.095	 -3.346	  1.265	 -1.023	  1.007	 -0.222	 -0.791	  0.422	  2.559	-107.082
       0:03.700	  2.196	  1.703	 -3.101	 -3.359	  1.278	 -1.020	  1.020	 -0.209	 -0.781	  0.431	  2.549	-107.082
       0:03.704	  2.157	  1.690	 -3.075	 -3.337	  1.245	 -1.013	  1.029	 -0.206	 -0.778	  0.438	  2.549	-107.082
       0:03.708	  2.150	  1.683	 -3.075	 -3.330	  1.242	 -1.016	  1.033	 -0.206	 -0.771	  0.444	  2.559	-107.082
       0:03.712	  2.176	  1.712	 -3.072	 -3.356	  1.255	 -1.000	  1.042	 -0.199	 -0.765	  0.454	  2.569	-107.082
       0:03.716	  2.167	  1.742	 -3.033	 -3.366	  1.229	 -0.964	  1.052	 -0.193	 -0.752	  0.467	  2.595	-107.082
       0:03.720	  2.167	  1.735	 -3.039	 -3.363	  1.232	 -0.971	  1.042	 -0.206	 -0.765	  0.458	  2.588	-107.082
       0:03.724	  2.183	  1.732	 -3.059	 -3.369	  1.252	 -0.984	  1.039	 -0.199	 -0.758	  0.464	  2.582	-107.082
       0:03.728	  2.196	  1.739	 -3.065	 -3.379	  1.261	 -0.984	  1.036	 -0.196	 -0.748	  0.474	  2.588	-107.082
       0:03.732	  2.183	  1.739	 -3.052	 -3.373	  1.248	 -0.977	  1.042	 -0.190	 -0.742	  0.480	  2.605	-107.082
       0:03.735	  2.170	  1.745	 -3.033	 -3.369	  1.232	 -0.964	  1.046	 -0.186	 -0.735	  0.484	  2.614	-107.082
       0:03.739	  2.173	  1.745	 -3.036	 -3.369	  1.235	 -0.964	  1.036	 -0.193	 -0.742	  0.480	  2.608	-107.082
       0:03.743	  2.180	  1.729	 -3.059	 -3.366	  1.248	 -0.984	  1.029	 -0.196	 -0.742	  0.477	  2.598	-107.082
       0:03.747	  2.180	  1.716	 -3.072	 -3.359	  1.255	 -0.997	  1.023	 -0.203	 -0.748	  0.471	  2.582	-107.082
       0:03.751	  2.183	  1.739	 -3.052	 -3.373	  1.248	 -0.977	  1.020	 -0.203	 -0.742	  0.477	  2.585	-107.082
       0:03.755	  2.199	  1.761	 -3.046	 -3.392	  1.252	 -0.961	  1.026	 -0.190	 -0.725	  0.497	  2.605	-107.082
       0:03.759	  2.180	  1.768	 -3.020	 -3.386	  1.229	 -0.944	  1.036	 -0.176	 -0.716	  0.510	  2.624	-107.082
       0:03.763	  2.186	  1.742	 -3.052	 -3.376	  1.248	 -0.974	  1.007	 -0.190	 -0.725	  0.500	  2.611	-107.082
       0:03.767	  2.180	  1.725	 -3.062	 -3.363	  1.252	 -0.987	  0.987	 -0.206	 -0.735	  0.493	  2.605	-107.082
       0:03.770	  2.186	  1.745	 -3.049	 -3.376	  1.248	 -0.971	  1.003	 -0.183	 -0.709	  0.513	  2.624	-107.082
       0:03.774	  2.163	  1.771	 -3.000	 -3.379	  1.212	 -0.935	  1.033	 -0.147	 -0.676	  0.549	  2.660	-107.082
       0:03.778	  2.144	  1.771	 -2.980	 -3.369	  1.193	 -0.925	  1.029	 -0.150	 -0.670	  0.552	  2.660	-107.082
       0:03.782	  2.176	  1.778	 -3.007	 -3.389	  1.222	 -0.935	  1.016	 -0.160	 -0.673	  0.549	  2.650	-107.082
       0:03.786	  2.219	  1.791	 -3.036	 -3.415	  1.258	 -0.941	  1.003	 -0.163	 -0.670	  0.556	  2.647	-107.082
       0:03.790	  2.239	  1.810	 -3.036	 -3.435	  1.268	 -0.931	  0.993	 -0.167	 -0.667	  0.559	  2.654	-107.082
       0:03.794	  2.229	  1.807	 -3.029	 -3.428	  1.258	 -0.931	  0.993	 -0.157	 -0.660	  0.569	  2.657	-107.082
       0:03.798	  2.206	  1.797	 -3.016	 -3.412	  1.242	 -0.928	  0.990	 -0.154	 -0.650	  0.578	  2.657	-107.082
       0:03.802	  2.193	  1.794	 -3.007	 -3.405	  1.229	 -0.925	  0.990	 -0.147	 -0.644	  0.585	  2.657	-107.082
       0:03.805	  2.209	  1.807	 -3.010	 -3.418	  1.239	 -0.922	  0.990	 -0.134	 -0.624	  0.601	  2.663	-107.082
       0:03.809	  2.235	  1.846	 -2.997	 -3.451	  1.245	 -0.895	  0.990	 -0.118	 -0.595	  0.627	  2.693	-107.082
       0:03.813	  2.232	  1.863	 -2.977	 -3.458	  1.235	 -0.876	  1.000	 -0.098	 -0.572	  0.650	  2.722	-107.082
       0:03.817	  2.219	  1.856	 -2.971	 -3.448	  1.225	 -0.876	  1.000	 -0.092	 -0.559	  0.663	  2.735	-107.082
       0:03.821	  2.245	  1.859	 -2.993	 -3.464	  1.248	 -0.886	  0.980	 -0.088	 -0.552	  0.673	  2.729	-107.082
       0:03.825	  2.297	  1.873	 -3.033	 -3.497	  1.294	 -0.899	  0.958	 -0.088	 -0.542	  0.680	  2.716	-107.082
       0:03.829	  2.281	  1.873	 -3.016	 -3.487	  1.278	 -0.892	  0.961	 -0.072	 -0.520	  0.699	  2.722	-107.082
       0:03.833	  2.232	  1.876	 -2.964	 -3.464	  1.229	 -0.863	  0.971	 -0.049	 -0.493	  0.725	  2.732	-107.082
       0:03.837	  2.235	  1.899	 -2.944	 -3.477	  1.219	 -0.843	  0.984	 -0.020	 -0.461	  0.761	  2.752	-107.082
       0:03.840	  2.245	  1.905	 -2.948	 -3.487	  1.225	 -0.840	  0.977	 -0.010	 -0.448	  0.778	  2.758	-107.082
       0:03.844	  2.268	  1.918	 -2.958	 -3.503	  1.242	 -0.840	  0.971	  0.000	 -0.435	  0.791	  2.768	-107.082
       0:03.848	  2.294	  1.925	 -2.977	 -3.520	  1.265	 -0.846	  0.958	  0.007	 -0.418	  0.804	  2.765	-107.082
       0:03.852	  2.284	  1.889	 -3.003	 -3.497	  1.275	 -0.876	  0.935	  0.000	 -0.422	  0.804	  2.752	-107.082
       0:03.856	  2.288	  1.889	 -3.007	 -3.500	  1.278	 -0.879	  0.922	  0.007	 -0.412	  0.810	  2.739	-107.082
       0:03.860	  2.304	  1.925	 -2.987	 -3.526	  1.275	 -0.850	  0.944	  0.046	 -0.373	  0.846	  2.761	-107.082
       0:03.864	  2.294	  1.951	 -2.951	 -3.533	  1.252	 -0.820	  0.961	  0.072	 -0.350	  0.866	  2.771	-107.082
       0:03.868	  2.314	  1.938	 -2.984	 -3.536	  1.278	 -0.843	  0.954	  0.075	 -0.343	  0.873	  2.768	-107.082
       0:03.872	  2.363	  1.958	 -3.013	 -3.572	  1.317	 -0.846	  0.944	  0.078	 -0.337	  0.879	  2.771	-107.082
       0:03.875	  2.386	  1.980	 -3.013	 -3.595	  1.330	 -0.837	  0.944	  0.082	 -0.333	  0.882	  2.781	-107.082
       0:03.879	  2.373	  1.987	 -2.993	 -3.592	  1.314	 -0.824	  0.954	  0.085	 -0.330	  0.879	  2.788	-107.082
       0:03.883	  2.356	  1.958	 -3.007	 -3.569	  1.310	 -0.843	  0.925	  0.042	 -0.376	  0.833	  2.752	-107.082
       0:03.887	  2.350	  1.935	 -3.023	 -3.552	  1.317	 -0.863	  0.912	  0.007	 -0.422	  0.791	  2.729	-107.082
       0:03.891	  2.333	  1.931	 -3.010	 -3.542	  1.301	 -0.859	  0.922	 -0.007	 -0.448	  0.765	  2.725	-107.082
       0:03.895	  2.330	  1.918	 -3.020	 -3.536	  1.304	 -0.869	  0.912	 -0.049	 -0.500	  0.719	  2.716	-107.082
       0:03.899	  2.297	  1.879	 -3.026	 -3.500	  1.291	 -0.892	  0.905	 -0.095	 -0.562	  0.663	  2.706	-107.082
       0:03.903	  2.281	  1.889	 -3.000	 -3.497	  1.271	 -0.876	  0.912	 -0.124	 -0.598	  0.631	  2.706	-107.082
       0:03.907	  2.291	  1.899	 -3.000	 -3.507	  1.275	 -0.869	  0.925	 -0.141	 -0.627	  0.601	  2.699	-107.082
       0:03.911	  2.304	  1.889	 -3.023	 -3.507	  1.294	 -0.886	  0.918	 -0.170	 -0.670	  0.559	  2.676	-107.082
       0:03.914	  2.297	  1.876	 -3.029	 -3.497	  1.294	 -0.895	  0.918	 -0.193	 -0.699	  0.529	  2.660	-107.082
       0:03.918	  2.294	  1.843	 -3.059	 -3.480	  1.307	 -0.928	  0.915	 -0.216	 -0.732	  0.497	  2.647	-107.082
       0:03.922	  2.284	  1.817	 -3.075	 -3.461	  1.310	 -0.948	  0.915	 -0.232	 -0.758	  0.471	  2.631	-107.082
       0:03.926	  2.248	  1.781	 -3.075	 -3.425	  1.291	 -0.967	  0.918	 -0.248	 -0.781	  0.448	  2.614	-107.082
       0:03.930	  2.245	  1.771	 -3.082	 -3.418	  1.294	 -0.974	  0.928	 -0.252	 -0.788	  0.438	  2.611	-107.082
       0:03.934	  2.239	  1.768	 -3.078	 -3.415	  1.288	 -0.974	  0.931	 -0.258	 -0.804	  0.422	  2.595	-107.082
       0:03.938	  2.225	  1.758	 -3.075	 -3.402	  1.281	 -0.977	  0.941	 -0.258	 -0.807	  0.415	  2.582	-107.082
       0:03.942	  2.216	  1.752	 -3.072	 -3.395	  1.275	 -0.980	  0.944	 -0.255	 -0.807	  0.418	  2.585	-107.082
       0:03.946	  2.203	  1.745	 -3.065	 -3.386	  1.265	 -0.980	  0.944	 -0.255	 -0.807	  0.418	  2.595	-107.082
       0:03.949	  2.183	  1.729	 -3.062	 -3.366	  1.252	 -0.987	  0.941	 -0.265	 -0.817	  0.405	  2.582	-107.082
       0:03.953	  2.199	  1.732	 -3.075	 -3.376	  1.268	 -0.990	  0.951	 -0.265	 -0.817	  0.408	  2.578	-107.082
       0:03.957	  2.252	  1.765	 -3.095	 -3.418	  1.304	 -0.984	  0.961	 -0.252	 -0.804	  0.422	  2.598	-107.082
       0:03.961	  2.281	  1.797	 -3.092	 -3.451	  1.317	 -0.967	  0.961	 -0.248	 -0.801	  0.425	  2.605	-107.082
       0:03.965	  2.219	  1.768	 -3.059	 -3.405	  1.268	 -0.964	  0.958	 -0.258	 -0.810	  0.418	  2.605	-107.082
