   Elapsed time	      I	     II	    III	    AVR	    AVL	    AVF	     V1	     V2	     V3	     V4	     V5	     V6
       0:03.125	 -0.076	 -4.959	 -6.047	  0.765	  3.249	 -5.893	 -2.443	 -2.878	 -1.276	 -2.396	 -2.784	 -0.808
       0:03.128	 -0.083	 -4.930	 -6.010	  0.753	  3.227	 -5.860	 -2.394	 -2.808	 -1.142	 -2.258	 -2.645	 -0.703
       0:03.132	 -0.070	 -4.891	 -5.984	  0.728	  3.221	 -5.827	 -2.392	 -2.792	 -1.082	 -2.148	 -2.443	 -0.493
       0:03.136	  0.103	 -4.755	 -6.021	  0.573	  3.326	 -5.779	 -2.468	 -2.872	 -1.138	 -2.052	 -2.091	 -0.105
       0:03.140	  0.256	 -4.645	 -6.064	  0.441	  3.423	 -5.744	 -2.631	 -3.039	 -1.268	 -1.963	 -1.608	  0.421
       0:03.144	  0.400	 -4.379	 -5.942	  0.237	  3.435	 -5.550	 -2.903	 -3.315	 -1.497	 -1.882	 -1.017	  1.109
       0:03.148	  0.472	 -4.041	 -5.676	  0.031	  3.338	 -5.247	 -3.198	 -3.627	 -1.771	 -1.817	 -0.476	  1.755
       0:03.152	  0.447	 -3.922	 -5.532	 -0.016	  3.252	 -5.117	 -3.334	 -3.816	 -1.992	 -1.913	 -0.524	  1.771
       0:03.156	  0.283	 -4.359	 -5.806	  0.285	  3.309	 -5.472	 -3.245	 -3.808	 -2.186	 -2.375	 -1.518	  0.885
       0:03.160	  0.169	 -4.856	 -6.188	  0.590	  3.443	 -5.913	 -3.037	 -3.660	 -2.324	 -2.909	 -2.650	 -0.056
       0:03.163	  0.115	 -5.089	 -6.367	  0.734	  3.505	 -6.118	 -2.802	 -3.412	 -2.219	 -3.099	 -3.128	 -0.507
       0:03.167	 -0.006	 -5.243	 -6.400	  0.872	  3.460	 -6.212	 -2.637	 -3.194	 -1.950	 -2.963	 -3.097	 -0.652
       0:03.171	 -0.202	 -5.365	 -6.326	  1.031	  3.326	 -6.235	 -2.542	 -3.064	 -1.695	 -2.755	 -2.965	 -0.691
       0:03.175	 -0.235	 -5.313	 -6.241	  1.021	  3.266	 -6.167	 -2.474	 -2.986	 -1.503	 -2.561	 -2.821	 -0.631
       0:03.179	 -0.155	 -5.194	 -6.202	  0.922	  3.287	 -6.087	 -2.435	 -2.926	 -1.367	 -2.414	 -2.703	 -0.551
       0:03.183	 -0.045	 -5.078	 -6.196	  0.808	  3.340	 -6.027	 -2.384	 -2.858	 -1.235	 -2.295	 -2.602	 -0.478
       0:03.187	  0.010	 -5.074	 -6.247	  0.779	  3.392	 -6.050	 -2.373	 -2.825	 -1.171	 -2.250	 -2.571	 -0.466
       0:03.191	 -0.107	 -5.227	 -6.283	  0.915	  3.351	 -6.146	 -2.365	 -2.845	 -1.179	 -2.268	 -2.606	 -0.517
       0:03.195	 -0.202	 -5.305	 -6.266	  1.000	  3.295	 -6.175	 -2.338	 -2.843	 -1.169	 -2.268	 -2.614	 -0.528
       0:03.198	 -0.157	 -5.293	 -6.299	  0.973	  3.334	 -6.186	 -2.326	 -2.821	 -1.144	 -2.252	 -2.600	 -0.515
       0:03.202	 -0.188	 -5.305	 -6.280	  0.994	  3.309	 -6.183	 -2.307	 -2.796	 -1.113	 -2.229	 -2.583	 -0.503
       0:03.206	 -0.159	 -5.258	 -6.262	  0.955	  3.315	 -6.150	 -2.280	 -2.769	 -1.078	 -2.192	 -2.553	 -0.482
       0:03.210	 -0.146	 -5.278	 -6.295	  0.959	  3.338	 -6.177	 -2.283	 -2.771	 -1.074	 -2.190	 -2.557	 -0.487
       0:03.214	 -0.297	 -5.454	 -6.320	  1.122	  3.276	 -6.278	 -2.322	 -2.812	 -1.111	 -2.233	 -2.612	 -0.550
       0:03.218	 -0.250	 -5.454	 -6.367	  1.099	  3.322	 -6.301	 -2.322	 -2.816	 -1.111	 -2.239	 -2.621	 -0.555
       0:03.222	 -0.064	 -5.340	 -6.439	  0.950	  3.450	 -6.280	 -2.313	 -2.794	 -1.083	 -2.216	 -2.596	 -0.522
       0:03.226	 -0.021	 -5.295	 -6.437	  0.905	  3.472	 -6.256	 -2.307	 -2.784	 -1.064	 -2.196	 -2.577	 -0.499
       0:03.230	 -0.095	 -5.272	 -6.340	  0.930	  3.386	 -6.196	 -2.276	 -2.751	 -1.019	 -2.151	 -2.532	 -0.452
       0:03.233	 -0.196	 -5.295	 -6.262	  0.992	  3.297	 -6.169	 -2.243	 -2.726	 -0.988	 -2.122	 -2.505	 -0.425
       0:03.237	 -0.198	 -5.369	 -6.334	  1.031	  3.332	 -6.241	 -2.270	 -2.755	 -1.016	 -2.155	 -2.534	 -0.460
       0:03.241	 -0.115	 -5.412	 -6.460	  1.010	  3.437	 -6.326	 -2.307	 -2.790	 -1.047	 -2.198	 -2.581	 -0.501
       0:03.245	 -0.124	 -5.406	 -6.445	  1.012	  3.423	 -6.315	 -2.301	 -2.779	 -1.031	 -2.186	 -2.567	 -0.483
       0:03.249	 -0.184	 -5.398	 -6.377	  1.039	  3.359	 -6.278	 -2.282	 -2.757	 -1.002	 -2.159	 -2.536	 -0.450
       0:03.253	 -0.134	 -5.342	 -6.371	  0.984	  3.383	 -6.247	 -2.258	 -2.730	 -0.973	 -2.136	 -2.511	 -0.427
       0:03.257	 -0.138	 -5.268	 -6.293	  0.950	  3.342	 -6.171	 -2.231	 -2.697	 -0.924	 -2.091	 -2.466	 -0.384
       0:03.261	 -0.206	 -5.309	 -6.266	  1.004	  3.293	 -6.177	 -2.227	 -2.697	 -0.922	 -2.091	 -2.468	 -0.384
       0:03.265	 -0.169	 -5.305	 -6.299	  0.984	  3.328	 -6.192	 -2.231	 -2.697	 -0.922	 -2.091	 -2.466	 -0.383
       0:03.268	 -0.128	 -5.303	 -6.338	  0.963	  3.369	 -6.210	 -2.239	 -2.699	 -0.920	 -2.091	 -2.466	 -0.384
       0:03.272	 -0.115	 -5.301	 -6.350	  0.955	  3.381	 -6.216	 -2.235	 -2.697	 -0.913	 -2.087	 -2.466	 -0.384
       0:03.276	 -0.122	 -5.311	 -6.351	  0.963	  3.379	 -6.221	 -2.233	 -2.689	 -0.911	 -2.085	 -2.468	 -0.398
       0:03.280	 -0.113	 -5.315	 -6.365	  0.961	  3.390	 -6.229	 -2.233	 -2.687	 -0.909	 -2.085	 -2.464	 -0.394
       0:03.284	 -0.070	 -5.305	 -6.398	  0.934	  3.427	 -6.241	 -2.235	 -2.693	 -0.907	 -2.078	 -2.462	 -0.386
       0:03.288	 -0.064	 -5.350	 -6.449	  0.953	  3.456	 -6.289	 -2.256	 -2.715	 -0.920	 -2.097	 -2.482	 -0.402
       0:03.292	 -0.045	 -5.348	 -6.466	  0.944	  3.474	 -6.297	 -2.254	 -2.705	 -0.911	 -2.091	 -2.474	 -0.396
       0:03.296	 -0.134	 -5.390	 -6.419	  1.010	  3.406	 -6.295	 -2.245	 -2.697	 -0.899	 -2.082	 -2.468	 -0.388
       0:03.300	 -0.155	 -5.367	 -6.375	  1.008	  3.373	 -6.260	 -2.229	 -2.687	 -0.880	 -2.060	 -2.449	 -0.371
       0:03.304	 -0.150	 -5.355	 -6.369	  1.000	  3.373	 -6.252	 -2.229	 -2.685	 -0.864	 -2.052	 -2.449	 -0.377
       0:03.307	 -0.153	 -5.384	 -6.394	  1.016	  3.384	 -6.280	 -2.243	 -2.695	 -0.864	 -2.060	 -2.462	 -0.392
       0:03.311	 -0.115	 -5.429	 -6.478	  1.019	  3.445	 -6.344	 -2.276	 -2.724	 -0.889	 -2.083	 -2.485	 -0.414
       0:03.315	 -0.087	 -5.443	 -6.518	  1.012	  3.480	 -6.371	 -2.291	 -2.736	 -0.889	 -2.089	 -2.487	 -0.406
       0:03.319	 -0.130	 -5.410	 -6.443	  1.017	  3.419	 -6.317	 -2.260	 -2.699	 -0.841	 -2.049	 -2.437	 -0.351
       0:03.323	 -0.200	 -5.377	 -6.340	  1.035	  3.334	 -6.249	 -2.221	 -2.654	 -0.784	 -1.996	 -2.386	 -0.307
       0:03.327	 -0.148	 -5.357	 -6.373	  1.000	  3.377	 -6.254	 -2.216	 -2.639	 -0.761	 -1.983	 -2.381	 -0.307
       0:03.331	 -0.087	 -5.353	 -6.429	  0.967	  3.435	 -6.282	 -2.227	 -2.645	 -0.757	 -1.988	 -2.388	 -0.326
       0:03.335	 -0.058	 -5.373	 -6.478	  0.963	  3.474	 -6.315	 -2.243	 -2.652	 -0.761	 -1.998	 -2.400	 -0.348
       0:03.339	 -0.043	 -5.377	 -6.497	  0.957	  3.491	 -6.326	 -2.258	 -2.658	 -0.759	 -1.998	 -2.400	 -0.346
       0:03.342	 -0.083	 -5.367	 -6.447	  0.973	  3.445	 -6.297	 -2.249	 -2.645	 -0.726	 -1.971	 -2.375	 -0.315
       0:03.346	 -0.163	 -5.355	 -6.355	  1.006	  3.359	 -6.245	 -2.212	 -2.602	 -0.672	 -1.918	 -2.326	 -0.268
       0:03.350	 -0.062	 -5.332	 -6.433	  0.944	  3.449	 -6.272	 -2.214	 -2.590	 -0.654	 -1.915	 -2.320	 -0.266
       0:03.354	 -0.014	 -5.278	 -6.427	  0.893	  3.470	 -6.243	 -2.204	 -2.567	 -0.619	 -1.885	 -2.295	 -0.245
       0:03.358	 -0.056	 -5.258	 -6.365	  0.905	  3.417	 -6.202	 -2.186	 -2.546	 -0.584	 -1.849	 -2.260	 -0.212
       0:03.362	 -0.041	 -5.274	 -6.396	  0.905	  3.441	 -6.225	 -2.194	 -2.548	 -0.575	 -1.847	 -2.258	 -0.217
       0:03.366	 -0.008	 -5.297	 -6.452	  0.899	  3.485	 -6.264	 -2.219	 -2.559	 -0.577	 -1.854	 -2.266	 -0.221
       0:03.370	 -0.093	 -5.394	 -6.464	  0.990	  3.449	 -6.318	 -2.252	 -2.581	 -0.588	 -1.876	 -2.285	 -0.237
       0:03.374	 -0.130	 -5.396	 -6.429	  1.010	  3.414	 -6.303	 -2.233	 -2.550	 -0.550	 -1.841	 -2.254	 -0.210
       0:03.377	  0.023	 -5.233	 -6.419	  0.852	  3.485	 -6.216	 -2.194	 -2.489	 -0.472	 -1.767	 -2.183	 -0.138
       0:03.381	 -0.002	 -5.216	 -6.377	  0.856	  3.450	 -6.186	 -2.186	 -2.474	 -0.437	 -1.734	 -2.155	 -0.120
       0:03.385	 -0.019	 -5.219	 -6.363	  0.866	  3.435	 -6.181	 -2.198	 -2.472	 -0.417	 -1.722	 -2.142	 -0.124
       0:03.389	 -0.010	 -5.241	 -6.394	  0.872	  3.456	 -6.208	 -2.212	 -2.474	 -0.408	 -1.717	 -2.138	 -0.124
       0:03.393	  0.039	 -5.254	 -6.456	  0.854	  3.511	 -6.245	 -2.233	 -2.483	 -0.402	 -1.720	 -2.146	 -0.142
       0:03.397	  0.068	 -5.250	 -6.482	  0.839	  3.538	 -6.256	 -2.235	 -2.470	 -0.379	 -1.699	 -2.128	 -0.130
       0:03.401	 -0.029	 -5.243	 -6.377	  0.883	  3.437	 -6.200	 -2.214	 -2.437	 -0.322	 -1.649	 -2.070	 -0.066
       0:03.405	 -0.054	 -5.208	 -6.317	  0.878	  3.394	 -6.151	 -2.212	 -2.419	 -0.282	 -1.608	 -2.025	 -0.017
       0:03.409	 -0.027	 -5.186	 -6.322	  0.854	  3.412	 -6.144	 -2.223	 -2.416	 -0.262	 -1.592	 -2.004	  0.002
       0:03.412	 -0.006	 -5.192	 -6.350	  0.847	  3.435	 -6.161	 -2.237	 -2.416	 -0.252	 -1.583	 -1.994	  0.006
       0:03.416	  0.035	 -5.177	 -6.375	  0.817	  3.468	 -6.165	 -2.254	 -2.417	 -0.235	 -1.569	 -1.977	  0.016
       0:03.420	  0.076	 -5.151	 -6.390	  0.784	  3.497	 -6.161	 -2.268	 -2.425	 -0.221	 -1.557	 -1.959	  0.031
       0:03.424	  0.052	 -5.161	 -6.377	  0.802	  3.478	 -6.159	 -2.272	 -2.423	 -0.204	 -1.538	 -1.938	  0.047
       0:03.428	 -0.006	 -5.126	 -6.283	  0.814	  3.402	 -6.095	 -2.260	 -2.398	 -0.163	 -1.493	 -1.885	  0.089
       0:03.432	 -0.006	 -5.124	 -6.282	  0.812	  3.402	 -6.093	 -2.272	 -2.408	 -0.155	 -1.483	 -1.870	  0.109
       0:03.436	 -0.002	 -5.126	 -6.287	  0.812	  3.406	 -6.097	 -2.285	 -2.425	 -0.153	 -1.480	 -1.858	  0.128
       0:03.440	  0.047	 -5.085	 -6.295	  0.767	  3.435	 -6.080	 -2.285	 -2.423	 -0.144	 -1.468	 -1.837	  0.159
       0:03.444	  0.091	 -5.043	 -6.297	  0.722	  3.458	 -6.060	 -2.291	 -2.423	 -0.134	 -1.452	 -1.810	  0.186
       0:03.447	  0.041	 -5.093	 -6.297	  0.773	  3.433	 -6.085	 -2.318	 -2.456	 -0.157	 -1.466	 -1.817	  0.183
       0:03.451	  0.035	 -5.095	 -6.293	  0.777	  3.427	 -6.083	 -2.330	 -2.480	 -0.171	 -1.468	 -1.810	  0.200
       0:03.455	  0.052	 -5.097	 -6.313	  0.769	  3.447	 -6.095	 -2.340	 -2.497	 -0.190	 -1.482	 -1.812	  0.210
       0:03.459	  0.076	 -5.076	 -6.315	  0.748	  3.458	 -6.085	 -2.346	 -2.515	 -0.214	 -1.493	 -1.812	  0.221
       0:03.463	  0.101	 -5.062	 -6.326	  0.728	  3.478	 -6.083	 -2.355	 -2.536	 -0.249	 -1.518	 -1.823	  0.223
       0:03.467	  0.124	 -5.050	 -6.338	  0.711	  3.495	 -6.083	 -2.357	 -2.551	 -0.282	 -1.540	 -1.831	  0.223
       0:03.471	  0.109	 -5.091	 -6.363	  0.738	  3.499	 -6.117	 -2.371	 -2.581	 -0.332	 -1.588	 -1.880	  0.202
       0:03.475	  0.089	 -5.144	 -6.396	  0.775	  3.507	 -6.159	 -2.384	 -2.608	 -0.386	 -1.643	 -1.928	  0.173
       0:03.479	  0.054	 -5.181	 -6.398	  0.810	  3.489	 -6.179	 -2.392	 -2.637	 -0.427	 -1.682	 -1.961	  0.148
       0:03.482	  0.052	 -5.217	 -6.433	  0.829	  3.507	 -6.216	 -2.388	 -2.650	 -0.462	 -1.720	 -1.998	  0.128
       0:03.486	  0.047	 -5.239	 -6.449	  0.843	  3.511	 -6.233	 -2.392	 -2.664	 -0.497	 -1.757	 -2.039	  0.107
       0:03.490	  0.017	 -5.283	 -6.464	  0.880	  3.505	 -6.264	 -2.390	 -2.680	 -0.526	 -1.790	 -2.078	  0.085
       0:03.494	  0.016	 -5.326	 -6.505	  0.903	  3.524	 -6.305	 -2.392	 -2.691	 -0.555	 -1.825	 -2.113	  0.058
       0:03.498	  0.025	 -5.315	 -6.503	  0.891	  3.528	 -6.299	 -2.386	 -2.697	 -0.571	 -1.841	 -2.124	  0.050
       0:03.502	  0.016	 -5.342	 -6.520	  0.911	  3.532	 -6.320	 -2.383	 -2.699	 -0.584	 -1.860	 -2.140	  0.035
       0:03.506	  0.004	 -5.359	 -6.526	  0.924	  3.528	 -6.332	 -2.386	 -2.711	 -0.600	 -1.883	 -2.169	  0.021
       0:03.510	  0.037	 -5.353	 -6.553	  0.905	  3.559	 -6.344	 -2.390	 -2.717	 -0.617	 -1.909	 -2.204	  0.016
       0:03.514	  0.029	 -5.392	 -6.584	  0.928	  3.571	 -6.379	 -2.388	 -2.718	 -0.619	 -1.920	 -2.214	  0.004
       0:03.518	  0.017	 -5.388	 -6.569	  0.932	  3.557	 -6.369	 -2.390	 -2.724	 -0.623	 -1.917	 -2.208	 -0.010
       0:03.521	  0.035	 -5.384	 -6.583	  0.922	  3.573	 -6.373	 -2.390	 -2.724	 -0.631	 -1.926	 -2.212	 -0.014
       0:03.525	  0.041	 -5.379	 -6.583	  0.917	  3.575	 -6.371	 -2.390	 -2.726	 -0.631	 -1.932	 -2.219	 -0.014
       0:03.529	  0.021	 -5.390	 -6.575	  0.932	  3.561	 -6.373	 -2.388	 -2.726	 -0.627	 -1.928	 -2.225	 -0.016
       0:03.533	  0.031	 -5.392	 -6.586	  0.928	  3.573	 -6.379	 -2.394	 -2.732	 -0.633	 -1.936	 -2.239	 -0.021
       0:03.537	  0.025	 -5.417	 -6.606	  0.944	  3.579	 -6.402	 -2.394	 -2.734	 -0.637	 -1.944	 -2.249	 -0.033
       0:03.541	  0.045	 -5.400	 -6.608	  0.924	  3.590	 -6.394	 -2.390	 -2.730	 -0.631	 -1.944	 -2.237	 -0.033
       0:03.545	  0.050	 -5.417	 -6.631	  0.930	  3.604	 -6.414	 -2.386	 -2.726	 -0.623	 -1.946	 -2.239	 -0.035
       0:03.549	  0.060	 -5.402	 -6.625	  0.918	  3.606	 -6.404	 -2.396	 -2.734	 -0.627	 -1.955	 -2.247	 -0.037
       0:03.553	  0.037	 -5.427	 -6.627	  0.942	  3.596	 -6.417	 -2.394	 -2.736	 -0.631	 -1.965	 -2.258	 -0.043
       0:03.556	  0.035	 -5.423	 -6.621	  0.942	  3.592	 -6.412	 -2.392	 -2.728	 -0.619	 -1.955	 -2.254	 -0.039
       0:03.560	  0.027	 -5.427	 -6.617	  0.948	  3.586	 -6.412	 -2.390	 -2.728	 -0.617	 -1.957	 -2.262	 -0.039
       0:03.564	  0.008	 -5.458	 -6.629	  0.973	  3.583	 -6.433	 -2.392	 -2.726	 -0.617	 -1.965	 -2.274	 -0.045
       0:03.568	 -0.029	 -5.489	 -6.623	  1.006	  3.561	 -6.447	 -2.400	 -2.732	 -0.627	 -1.979	 -2.293	 -0.060
       0:03.572	  0.035	 -5.429	 -6.627	  0.944	  3.594	 -6.417	 -2.388	 -2.713	 -0.608	 -1.961	 -2.278	 -0.045
       0:03.576	  0.083	 -5.384	 -6.631	  0.897	  3.621	 -6.398	 -2.384	 -2.701	 -0.592	 -1.948	 -2.252	 -0.033
       0:03.580	  0.054	 -5.414	 -6.631	  0.926	  3.606	 -6.412	 -2.390	 -2.709	 -0.602	 -1.957	 -2.258	 -0.041
       0:03.584	  0.074	 -5.396	 -6.633	  0.909	  3.617	 -6.404	 -2.392	 -2.711	 -0.602	 -1.957	 -2.262	 -0.047
       0:03.588	  0.072	 -5.419	 -6.654	  0.920	  3.627	 -6.427	 -2.400	 -2.713	 -0.602	 -1.961	 -2.270	 -0.064
       0:03.591	  0.058	 -5.476	 -6.697	  0.955	  3.641	 -6.476	 -2.410	 -2.722	 -0.612	 -1.979	 -2.293	 -0.080
       0:03.595	  0.033	 -5.478	 -6.674	  0.969	  3.617	 -6.466	 -2.404	 -2.713	 -0.600	 -1.975	 -2.287	 -0.076
       0:03.599	  0.050	 -5.427	 -6.641	  0.936	  3.610	 -6.423	 -2.390	 -2.697	 -0.581	 -1.953	 -2.264	 -0.062
       0:03.603	  0.049	 -5.427	 -6.639	  0.936	  3.608	 -6.423	 -2.400	 -2.703	 -0.583	 -1.955	 -2.272	 -0.066
       0:03.607	  0.058	 -5.460	 -6.682	  0.948	  3.633	 -6.460	 -2.419	 -2.722	 -0.598	 -1.975	 -2.293	 -0.089
       0:03.611	  0.115	 -5.435	 -6.713	  0.907	  3.678	 -6.464	 -2.431	 -2.734	 -0.600	 -1.984	 -2.305	 -0.099
       0:03.615	  0.095	 -5.423	 -6.682	  0.911	  3.652	 -6.443	 -2.417	 -2.718	 -0.577	 -1.965	 -2.285	 -0.083
       0:03.619	  0.101	 -5.425	 -6.689	  0.909	  3.658	 -6.447	 -2.421	 -2.717	 -0.571	 -1.963	 -2.280	 -0.087
       0:03.623	  0.091	 -5.449	 -6.703	  0.926	  3.660	 -6.466	 -2.433	 -2.726	 -0.573	 -1.973	 -2.291	 -0.099
       0:03.626	  0.085	 -5.478	 -6.726	  0.944	  3.670	 -6.491	 -2.450	 -2.740	 -0.581	 -1.984	 -2.305	 -0.111
       0:03.630	  0.097	 -5.480	 -6.740	  0.938	  3.682	 -6.499	 -2.454	 -2.744	 -0.579	 -1.986	 -2.307	 -0.113
       0:03.634	  0.091	 -5.474	 -6.728	  0.938	  3.674	 -6.491	 -2.450	 -2.738	 -0.571	 -1.979	 -2.301	 -0.111
       0:03.638	  0.124	 -5.468	 -6.755	  0.918	  3.703	 -6.501	 -2.452	 -2.740	 -0.571	 -1.979	 -2.303	 -0.113
       0:03.642	  0.153	 -5.476	 -6.792	  0.909	  3.736	 -6.524	 -2.460	 -2.746	 -0.573	 -1.986	 -2.309	 -0.115
       0:03.646	  0.130	 -5.485	 -6.779	  0.924	  3.718	 -6.522	 -2.466	 -2.750	 -0.571	 -1.986	 -2.307	 -0.113
       0:03.650	  0.117	 -5.499	 -6.779	  0.938	  3.711	 -6.528	 -2.468	 -2.753	 -0.569	 -1.988	 -2.309	 -0.118
       0:03.654	  0.161	 -5.483	 -6.808	  0.909	  3.748	 -6.536	 -2.478	 -2.755	 -0.569	 -1.986	 -2.307	 -0.122
       0:03.658	  0.188	 -5.485	 -6.837	  0.895	  3.777	 -6.551	 -2.483	 -2.759	 -0.573	 -1.990	 -2.313	 -0.128
       0:03.661	  0.175	 -5.505	 -6.843	  0.913	  3.773	 -6.563	 -2.489	 -2.763	 -0.577	 -1.996	 -2.315	 -0.126
       0:03.665	  0.175	 -5.522	 -6.860	  0.920	  3.781	 -6.581	 -2.493	 -2.765	 -0.575	 -2.004	 -2.318	 -0.128
       0:03.669	  0.186	 -5.485	 -6.835	  0.897	  3.775	 -6.550	 -2.474	 -2.748	 -0.553	 -1.983	 -2.299	 -0.111
       0:03.673	  0.204	 -5.478	 -6.845	  0.883	  3.788	 -6.551	 -2.478	 -2.751	 -0.553	 -1.988	 -2.301	 -0.111
       0:03.677	  0.225	 -5.482	 -6.870	  0.876	  3.812	 -6.565	 -2.489	 -2.763	 -0.565	 -2.002	 -2.315	 -0.120
       0:03.681	  0.237	 -5.495	 -6.895	  0.876	  3.829	 -6.584	 -2.497	 -2.767	 -0.577	 -2.010	 -2.318	 -0.132
       0:03.685	  0.249	 -5.507	 -6.918	  0.876	  3.847	 -6.602	 -2.501	 -2.765	 -0.581	 -2.019	 -2.326	 -0.138
       0:03.689	  0.229	 -5.524	 -6.917	  0.895	  3.837	 -6.610	 -2.507	 -2.775	 -0.584	 -2.027	 -2.336	 -0.140
       0:03.693	  0.231	 -5.536	 -6.930	  0.899	  3.845	 -6.623	 -2.513	 -2.784	 -0.594	 -2.035	 -2.344	 -0.146
       0:03.696	  0.270	 -5.507	 -6.940	  0.866	  3.868	 -6.614	 -2.522	 -2.788	 -0.596	 -2.037	 -2.344	 -0.150
       0:03.700	  0.196	 -5.528	 -6.887	  0.913	  3.806	 -6.598	 -2.518	 -2.786	 -0.594	 -2.035	 -2.346	 -0.144
       0:03.704	  0.159	 -5.524	 -6.847	  0.930	  3.767	 -6.575	 -2.507	 -2.775	 -0.581	 -2.023	 -2.336	 -0.128
       0:03.708	  0.144	 -5.559	 -6.866	  0.955	  3.769	 -6.602	 -2.517	 -2.781	 -0.588	 -2.033	 -2.348	 -0.134
       0:03.712	  0.146	 -5.579	 -6.887	  0.963	  3.781	 -6.623	 -2.528	 -2.786	 -0.596	 -2.041	 -2.353	 -0.144
       0:03.716	  0.206	 -5.530	 -6.899	  0.909	  3.816	 -6.604	 -2.526	 -2.775	 -0.584	 -2.035	 -2.344	 -0.132
       0:03.720	  0.250	 -5.489	 -6.903	  0.866	  3.841	 -6.586	 -2.511	 -2.759	 -0.571	 -2.023	 -2.334	 -0.120
       0:03.724	  0.200	 -5.524	 -6.887	  0.909	  3.808	 -6.596	 -2.511	 -2.763	 -0.575	 -2.025	 -2.338	 -0.122
       0:03.728	  0.208	 -5.550	 -6.920	  0.918	  3.827	 -6.625	 -2.522	 -2.769	 -0.579	 -2.033	 -2.350	 -0.134
       0:03.732	  0.204	 -5.553	 -6.920	  0.922	  3.825	 -6.627	 -2.520	 -2.771	 -0.577	 -2.035	 -2.353	 -0.128
       0:03.735	  0.153	 -5.559	 -6.876	  0.950	  3.779	 -6.608	 -2.507	 -2.755	 -0.561	 -2.021	 -2.336	 -0.109
       0:03.739	  0.179	 -5.534	 -6.876	  0.924	  3.790	 -6.594	 -2.505	 -2.750	 -0.557	 -2.017	 -2.336	 -0.103
       0:03.743	  0.165	 -5.557	 -6.885	  0.944	  3.788	 -6.612	 -2.507	 -2.750	 -0.561	 -2.019	 -2.348	 -0.109
       0:03.747	  0.144	 -5.575	 -6.882	  0.963	  3.777	 -6.617	 -2.505	 -2.746	 -0.557	 -2.023	 -2.342	 -0.107
       0:03.751	  0.151	 -5.567	 -6.882	  0.955	  3.781	 -6.614	 -2.501	 -2.740	 -0.550	 -2.012	 -2.334	 -0.103
       0:03.755	  0.188	 -5.542	 -6.893	  0.924	  3.804	 -6.608	 -2.495	 -2.728	 -0.542	 -2.000	 -2.318	 -0.099
       0:03.759	  0.206	 -5.546	 -6.915	  0.917	  3.823	 -6.619	 -2.499	 -2.732	 -0.542	 -2.002	 -2.322	 -0.099
       0:03.763	  0.173	 -5.567	 -6.903	  0.944	  3.802	 -6.625	 -2.499	 -2.732	 -0.544	 -2.006	 -2.326	 -0.101
       0:03.767	  0.132	 -5.586	 -6.882	  0.975	  3.771	 -6.623	 -2.499	 -2.734	 -0.542	 -2.006	 -2.330	 -0.095
       0:03.770	  0.126	 -5.586	 -6.876	  0.977	  3.765	 -6.621	 -2.487	 -2.726	 -0.530	 -1.994	 -2.326	 -0.082
       0:03.774	  0.113	 -5.614	 -6.889	  0.998	  3.765	 -6.641	 -2.491	 -2.734	 -0.542	 -2.002	 -2.338	 -0.093
       0:03.778	  0.117	 -5.610	 -6.889	  0.994	  3.767	 -6.639	 -2.493	 -2.740	 -0.540	 -2.002	 -2.338	 -0.101
       0:03.782	  0.138	 -5.598	 -6.899	  0.977	  3.783	 -6.639	 -2.497	 -2.742	 -0.538	 -2.004	 -2.338	 -0.109
       0:03.786	  0.184	 -5.551	 -6.899	  0.930	  3.806	 -6.616	 -2.499	 -2.738	 -0.528	 -1.992	 -2.324	 -0.091
       0:03.790	  0.179	 -5.569	 -6.911	  0.942	  3.808	 -6.629	 -2.495	 -2.740	 -0.528	 -1.990	 -2.326	 -0.089
       0:03.794	  0.173	 -5.594	 -6.930	  0.957	  3.816	 -6.652	 -2.489	 -2.742	 -0.530	 -1.992	 -2.336	 -0.095
       0:03.798	  0.181	 -5.575	 -6.918	  0.944	  3.814	 -6.637	 -2.491	 -2.742	 -0.526	 -1.990	 -2.334	 -0.089
       0:03.802	  0.171	 -5.565	 -6.899	  0.944	  3.798	 -6.621	 -2.493	 -2.748	 -0.528	 -1.994	 -2.338	 -0.089
       0:03.805	  0.177	 -5.563	 -6.903	  0.940	  3.804	 -6.623	 -2.497	 -2.753	 -0.532	 -2.008	 -2.344	 -0.097
       0:03.809	  0.179	 -5.581	 -6.922	  0.948	  3.814	 -6.641	 -2.511	 -2.769	 -0.542	 -2.021	 -2.355	 -0.109
       0:03.813	  0.198	 -5.573	 -6.934	  0.934	  3.829	 -6.643	 -2.511	 -2.767	 -0.550	 -2.025	 -2.359	 -0.113
       0:03.817	  0.181	 -5.559	 -6.903	  0.936	  3.806	 -6.621	 -2.503	 -2.763	 -0.551	 -2.021	 -2.355	 -0.105
       0:03.821	  0.175	 -5.546	 -6.883	  0.932	  3.792	 -6.604	 -2.501	 -2.763	 -0.551	 -2.019	 -2.355	 -0.101
       0:03.825	  0.188	 -5.557	 -6.909	  0.932	  3.812	 -6.623	 -2.511	 -2.775	 -0.563	 -2.029	 -2.367	 -0.113
       0:03.829	  0.183	 -5.551	 -6.897	  0.932	  3.804	 -6.614	 -2.509	 -2.773	 -0.555	 -2.027	 -2.365	 -0.109
       0:03.833	  0.165	 -5.538	 -6.866	  0.934	  3.779	 -6.592	 -2.491	 -2.761	 -0.540	 -2.012	 -2.353	 -0.095
