   Elapsed time	   MLII	     V2
       0:06.433	 -0.245	 -0.110
       0:06.436	 -0.255	 -0.125
       0:06.439	 -0.255	 -0.135
       0:06.442	 -0.275	 -0.150
       0:06.444	 -0.260	 -0.125
       0:06.447	 -0.260	 -0.115
       0:06.450	 -0.260	 -0.120
       0:06.453	 -0.265	 -0.120
       0:06.456	 -0.265	 -0.145
       0:06.458	 -0.280	 -0.135
       0:06.461	 -0.275	 -0.140
       0:06.464	 -0.260	 -0.135
       0:06.467	 -0.275	 -0.140
       0:06.469	 -0.275	 -0.155
       0:06.472	 -0.285	 -0.155
       0:06.475	 -0.295	 -0.165
       0:06.478	 -0.300	 -0.170
       0:06.481	 -0.290	 -0.165
       0:06.483	 -0.295	 -0.160
       0:06.486	 -0.295	 -0.170
       0:06.489	 -0.295	 -0.180
       0:06.492	 -0.320	 -0.185
       0:06.494	 -0.315	 -0.175
       0:06.497	 -0.300	 -0.175
       0:06.500	 -0.305	 -0.180
       0:06.503	 -0.325	 -0.185
       0:06.506	 -0.325	 -0.190
       0:06.508	 -0.330	 -0.190
       0:06.511	 -0.320	 -0.185
       0:06.514	 -0.320	 -0.170
       0:06.517	 -0.315	 -0.185
       0:06.519	 -0.320	 -0.190
       0:06.522	 -0.330	 -0.195
       0:06.525	 -0.345	 -0.200
       0:06.528	 -0.335	 -0.185
       0:06.531	 -0.330	 -0.180
       0:06.533	 -0.325	 -0.180
       0:06.536	 -0.335	 -0.185
       0:06.539	 -0.340	 -0.205
       0:06.542	 -0.340	 -0.200
       0:06.544	 -0.330	 -0.185
       0:06.547	 -0.330	 -0.185
       0:06.550	 -0.320	 -0.180
       0:06.553	 -0.330	 -0.195
       0:06.556	 -0.330	 -0.210
       0:06.558	 -0.340	 -0.210
       0:06.561	 -0.335	 -0.195
       0:06.564	 -0.330	 -0.190
       0:06.567	 -0.325	 -0.190
       0:06.569	 -0.330	 -0.195
       0:06.572	 -0.335	 -0.205
       0:06.575	 -0.345	 -0.195
       0:06.578	 -0.330	 -0.200
       0:06.581	 -0.325	 -0.190
       0:06.583	 -0.310	 -0.195
       0:06.586	 -0.300	 -0.205
       0:06.589	 -0.280	 -0.210
       0:06.592	 -0.265	 -0.205
       0:06.594	 -0.270	 -0.190
       0:06.597	 -0.270	 -0.180
       0:06.600	 -0.250	 -0.185
       0:06.603	 -0.240	 -0.190
       0:06.606	 -0.250	 -0.195
       0:06.608	 -0.250	 -0.195
       0:06.611	 -0.245	 -0.170
       0:06.614	 -0.205	 -0.190
       0:06.617	 -0.210	 -0.180
       0:06.619	 -0.220	 -0.190
       0:06.622	 -0.230	 -0.185
       0:06.625	 -0.225	 -0.200
       0:06.628	 -0.210	 -0.170
       0:06.631	 -0.215	 -0.160
       0:06.633	 -0.210	 -0.185
       0:06.636	 -0.235	 -0.180
       0:06.639	 -0.245	 -0.195
       0:06.642	 -0.270	 -0.205
       0:06.644	 -0.255	 -0.210
       0:06.647	 -0.270	 -0.210
       0:06.650	 -0.255	 -0.225
       0:06.653	 -0.250	 -0.235
       0:06.656	 -0.260	 -0.235
       0:06.658	 -0.260	 -0.220
       0:06.661	 -0.260	 -0.185
       0:06.664	 -0.260	 -0.170
       0:06.667	 -0.275	 -0.160
       0:06.669	 -0.300	 -0.170
       0:06.672	 -0.315	 -0.185
       0:06.675	 -0.325	 -0.180
       0:06.678	 -0.330	 -0.175
       0:06.681	 -0.340	 -0.170
       0:06.683	 -0.330	 -0.185
       0:06.686	 -0.345	 -0.210
       0:06.689	 -0.365	 -0.205
       0:06.692	 -0.380	 -0.205
       0:06.694	 -0.375	 -0.205
       0:06.697	 -0.375	 -0.195
       0:06.700	 -0.385	 -0.205
       0:06.703	 -0.385	 -0.210
       0:06.706	 -0.390	 -0.220
       0:06.708	 -0.390	 -0.210
       0:06.711	 -0.395	 -0.195
       0:06.714	 -0.385	 -0.195
       0:06.717	 -0.390	 -0.200
       0:06.719	 -0.390	 -0.205
       0:06.722	 -0.395	 -0.220
       0:06.725	 -0.400	 -0.205
       0:06.728	 -0.395	 -0.205
       0:06.731	 -0.385	 -0.190
       0:06.733	 -0.380	 -0.190
       0:06.736	 -0.385	 -0.195
       0:06.739	 -0.400	 -0.200
       0:06.742	 -0.400	 -0.205
       0:06.744	 -0.395	 -0.195
       0:06.747	 -0.385	 -0.175
       0:06.750	 -0.400	 -0.185
       0:06.753	 -0.445	 -0.205
       0:06.756	 -0.520	 -0.215
       0:06.758	 -0.570	 -0.230
       0:06.761	 -0.540	 -0.215
       0:06.764	 -0.475	 -0.195
       0:06.767	 -0.380	 -0.150
       0:06.769	 -0.245	 -0.110
       0:06.772	 -0.005	 -0.040
       0:06.775	  0.370	  0.095
       0:06.778	  0.790	  0.350
       0:06.781	  1.190	  0.600
       0:06.783	  1.515	  0.840
       0:06.786	  1.735	  1.090
       0:06.789	  1.825	  1.265
       0:06.792	  1.740	  1.310
       0:06.794	  1.420	  1.170
       0:06.797	  0.910	  0.830
       0:06.800	  0.345	  0.360
       0:06.803	 -0.120	 -0.105
       0:06.806	 -0.395	 -0.425
       0:06.808	 -0.510	 -0.570
       0:06.811	 -0.490	 -0.565
       0:06.814	 -0.420	 -0.460
       0:06.817	 -0.325	 -0.350
       0:06.819	 -0.280	 -0.235
       0:06.822	 -0.270	 -0.160
       0:06.825	 -0.320	 -0.135
       0:06.828	 -0.350	 -0.135
       0:06.831	 -0.350	 -0.150
       0:06.833	 -0.350	 -0.170
       0:06.836	 -0.335	 -0.175
       0:06.839	 -0.365	 -0.170
       0:06.842	 -0.395	 -0.175
       0:06.844	 -0.400	 -0.175
       0:06.847	 -0.400	 -0.175
       0:06.850	 -0.395	 -0.180
       0:06.853	 -0.410	 -0.180
       0:06.856	 -0.415	 -0.200
       0:06.858	 -0.420	 -0.185
       0:06.861	 -0.430	 -0.175
       0:06.864	 -0.420	 -0.175
       0:06.867	 -0.415	 -0.170
       0:06.869	 -0.415	 -0.180
       0:06.872	 -0.425	 -0.195
       0:06.875	 -0.425	 -0.190
       0:06.878	 -0.425	 -0.175
       0:06.881	 -0.420	 -0.170
       0:06.883	 -0.405	 -0.165
       0:06.886	 -0.410	 -0.180
       0:06.889	 -0.420	 -0.180
       0:06.892	 -0.425	 -0.175
       0:06.894	 -0.425	 -0.170
       0:06.897	 -0.410	 -0.160
       0:06.900	 -0.405	 -0.155
       0:06.903	 -0.410	 -0.155
       0:06.906	 -0.410	 -0.175
       0:06.908	 -0.420	 -0.165
       0:06.911	 -0.410	 -0.165
       0:06.914	 -0.410	 -0.145
       0:06.917	 -0.385	 -0.150
       0:06.919	 -0.390	 -0.155
       0:06.922	 -0.400	 -0.160
       0:06.925	 -0.415	 -0.155
       0:06.928	 -0.395	 -0.135
       0:06.931	 -0.385	 -0.145
       0:06.933	 -0.375	 -0.145
       0:06.936	 -0.370	 -0.140
       0:06.939	 -0.370	 -0.135
       0:06.942	 -0.365	 -0.130
       0:06.944	 -0.360	 -0.115
       0:06.947	 -0.345	 -0.110
       0:06.950	 -0.330	 -0.100
       0:06.953	 -0.320	 -0.105
       0:06.956	 -0.315	 -0.110
       0:06.958	 -0.320	 -0.100
       0:06.961	 -0.290	 -0.085
       0:06.964	 -0.275	 -0.065
       0:06.967	 -0.260	 -0.060
       0:06.969	 -0.255	 -0.060
       0:06.972	 -0.245	 -0.055
       0:06.975	 -0.255	 -0.050
       0:06.978	 -0.220	 -0.045
       0:06.981	 -0.195	 -0.020
       0:06.983	 -0.160	 -0.005
       0:06.986	 -0.155	  0.000
       0:06.989	 -0.145	  0.010
       0:06.992	 -0.145	  0.020
       0:06.994	 -0.110	  0.045
       0:06.997	 -0.075	  0.065
       0:07.000	 -0.060	  0.060
       0:07.003	 -0.040	  0.085
       0:07.006	 -0.030	  0.080
       0:07.008	 -0.010	  0.085
       0:07.011	  0.010	  0.105
       0:07.014	  0.040	  0.135
       0:07.017	  0.055	  0.145
       0:07.019	  0.055	  0.140
       0:07.022	  0.065	  0.145
       0:07.025	  0.075	  0.150
       0:07.028	  0.090	  0.160
       0:07.031	  0.100	  0.190
       0:07.033	  0.110	  0.200
       0:07.036	  0.130	  0.190
       0:07.039	  0.130	  0.185
       0:07.042	  0.130	  0.195
       0:07.044	  0.135	  0.220
       0:07.047	  0.155	  0.215
       0:07.050	  0.150	  0.210
       0:07.053	  0.150	  0.205
       0:07.056	  0.135	  0.190
       0:07.058	  0.120	  0.200
       0:07.061	  0.115	  0.195
       0:07.064	  0.120	  0.200
       0:07.067	  0.110	  0.185
       0:07.069	  0.085	  0.160
       0:07.072	  0.055	  0.140
       0:07.075	  0.030	  0.145
       0:07.078	  0.025	  0.140
       0:07.081	  0.000	  0.115
       0:07.083	 -0.020	  0.100
       0:07.086	 -0.050	  0.085
       0:07.089	 -0.080	  0.045
       0:07.092	 -0.115	  0.030
       0:07.094	 -0.130	  0.025
       0:07.097	 -0.145	  0.015
       0:07.100	 -0.145	 -0.010
       0:07.103	 -0.175	 -0.020
       0:07.106	 -0.205	 -0.055
       0:07.108	 -0.230	 -0.055
       0:07.111	 -0.235	 -0.060
       0:07.114	 -0.235	 -0.065
       0:07.117	 -0.245	 -0.085
       0:07.119	 -0.255	 -0.105
       0:07.122	 -0.270	 -0.105
       0:07.125	 -0.285	 -0.120
       0:07.128	 -0.280	 -0.110
       0:07.131	 -0.280	 -0.120
       0:07.133	 -0.285	 -0.120
       0:07.136	 -0.290	 -0.135
       0:07.139	 -0.305	 -0.145
       0:07.142	 -0.305	 -0.155
       0:07.144	 -0.300	 -0.145
       0:07.147	 -0.290	 -0.135
       0:07.150	 -0.295	 -0.145
       0:07.153	 -0.300	 -0.145
       0:07.156	 -0.300	 -0.160
       0:07.158	 -0.315	 -0.160
       0:07.161	 -0.310	 -0.150
       0:07.164	 -0.290	 -0.145
       0:07.167	 -0.300	 -0.150
       0:07.169	 -0.310	 -0.165
       0:07.172	 -0.310	 -0.160
       0:07.175	 -0.315	 -0.155
       0:07.178	 -0.310	 -0.150
       0:07.181	 -0.290	 -0.145
       0:07.183	 -0.285	 -0.140
       0:07.186	 -0.290	 -0.140
       0:07.189	 -0.295	 -0.150
       0:07.192	 -0.295	 -0.150
       0:07.194	 -0.290	 -0.150
       0:07.197	 -0.275	 -0.125
       0:07.200	 -0.260	 -0.130
       0:07.203	 -0.280	 -0.130
       0:07.206	 -0.270	 -0.140
       0:07.208	 -0.275	 -0.135
       0:07.211	 -0.265	 -0.125
       0:07.214	 -0.265	 -0.125
       0:07.217	 -0.255	 -0.115
       0:07.219	 -0.260	 -0.125
       0:07.222	 -0.275	 -0.125
       0:07.225	 -0.275	 -0.135
       0:07.228	 -0.270	 -0.130
       0:07.231	 -0.255	 -0.105
       0:07.233	 -0.250	 -0.100
       0:07.236	 -0.255	 -0.115
       0:07.239	 -0.265	 -0.120
       0:07.242	 -0.265	 -0.110
       0:07.244	 -0.265	 -0.105
       0:07.247	 -0.260	 -0.090
       0:07.250	 -0.250	 -0.105
       0:07.253	 -0.260	 -0.115
       0:07.256	 -0.265	 -0.120
       0:07.258	 -0.265	 -0.110
       0:07.261	 -0.265	 -0.105
       0:07.264	 -0.255	 -0.105
       0:07.267	 -0.250	 -0.105
       0:07.269	 -0.255	 -0.120
       0:07.272	 -0.265	 -0.120
       0:07.275	 -0.275	 -0.120
       0:07.278	 -0.260	 -0.120
       0:07.281	 -0.265	 -0.110
       0:07.283	 -0.260	 -0.110
       0:07.286	 -0.265	 -0.125
       0:07.289	 -0.290	 -0.140
       0:07.292	 -0.310	 -0.130
       0:07.294	 -0.290	 -0.125
       0:07.297	 -0.280	 -0.115
       0:07.300	 -0.280	 -0.120
       0:07.303	 -0.290	 -0.140
       0:07.306	 -0.305	 -0.155
       0:07.308	 -0.315	 -0.150
       0:07.311	 -0.300	 -0.140
       0:07.314	 -0.295	 -0.135
       0:07.317	 -0.300	 -0.155
       0:07.319	 -0.300	 -0.160
       0:07.322	 -0.310	 -0.170
       0:07.325	 -0.315	 -0.180
       0:07.328	 -0.315	 -0.165
       0:07.331	 -0.315	 -0.155
       0:07.333	 -0.310	 -0.155
       0:07.336	 -0.320	 -0.170
       0:07.339	 -0.330	 -0.190
       0:07.342	 -0.330	 -0.190
       0:07.344	 -0.335	 -0.180
       0:07.347	 -0.325	 -0.165
       0:07.350	 -0.325	 -0.180
       0:07.353	 -0.330	 -0.190
       0:07.356	 -0.340	 -0.185
       0:07.358	 -0.355	 -0.210
       0:07.361	 -0.340	 -0.200
       0:07.364	 -0.335	 -0.190
       0:07.367	 -0.340	 -0.190
       0:07.369	 -0.335	 -0.215
       0:07.372	 -0.350	 -0.205
       0:07.375	 -0.345	 -0.210
       0:07.378	 -0.340	 -0.200
       0:07.381	 -0.350	 -0.190
       0:07.383	 -0.345	 -0.190
       0:07.386	 -0.340	 -0.195
       0:07.389	 -0.345	 -0.205
       0:07.392	 -0.365	 -0.195
       0:07.394	 -0.355	 -0.195
       0:07.397	 -0.345	 -0.175
       0:07.400	 -0.335	 -0.185
       0:07.403	 -0.335	 -0.205
       0:07.406	 -0.350	 -0.215
       0:07.408	 -0.350	 -0.200
       0:07.411	 -0.345	 -0.195
       0:07.414	 -0.320	 -0.205
       0:07.417	 -0.305	 -0.180
       0:07.419	 -0.300	 -0.180
       0:07.422	 -0.280	 -0.195
       0:07.425	 -0.290	 -0.205
       0:07.428	 -0.270	 -0.185
       0:07.431	 -0.260	 -0.170
       0:07.433	 -0.255	 -0.170
       0:07.436	 -0.255	 -0.175
       0:07.439	 -0.250	 -0.180
       0:07.442	 -0.260	 -0.185
       0:07.444	 -0.250	 -0.180
       0:07.447	 -0.235	 -0.170
       0:07.450	 -0.220	 -0.170
       0:07.453	 -0.240	 -0.175
       0:07.456	 -0.230	 -0.190
       0:07.458	 -0.225	 -0.180
       0:07.461	 -0.225	 -0.175
       0:07.464	 -0.220	 -0.175
       0:07.467	 -0.225	 -0.180
       0:07.469	 -0.245	 -0.205
       0:07.472	 -0.255	 -0.215
       0:07.475	 -0.275	 -0.220
       0:07.478	 -0.275	 -0.225
       0:07.481	 -0.270	 -0.210
       0:07.483	 -0.270	 -0.230
       0:07.486	 -0.260	 -0.225
       0:07.489	 -0.265	 -0.220
       0:07.492	 -0.270	 -0.180
       0:07.494	 -0.290	 -0.160
       0:07.497	 -0.295	 -0.160
       0:07.500	 -0.305	 -0.165
       0:07.503	 -0.330	 -0.175
       0:07.506	 -0.340	 -0.180
       0:07.508	 -0.360	 -0.190
       0:07.511	 -0.355	 -0.180
       0:07.514	 -0.360	 -0.170
       0:07.517	 -0.365	 -0.175
       0:07.519	 -0.375	 -0.200
       0:07.522	 -0.385	 -0.210
       0:07.525	 -0.405	 -0.215
       0:07.528	 -0.400	 -0.200
       0:07.531	 -0.395	 -0.190
       0:07.533	 -0.385	 -0.195
       0:07.536	 -0.405	 -0.195
       0:07.539	 -0.410	 -0.215
       0:07.542	 -0.415	 -0.210
       0:07.544	 -0.410	 -0.200
       0:07.547	 -0.405	 -0.185
       0:07.550	 -0.405	 -0.190
       0:07.553	 -0.405	 -0.195
       0:07.556	 -0.410	 -0.215
       0:07.558	 -0.405	 -0.200
       0:07.561	 -0.400	 -0.190
       0:07.564	 -0.390	 -0.190
       0:07.567	 -0.370	 -0.185
       0:07.569	 -0.395	 -0.190
       0:07.572	 -0.405	 -0.205
       0:07.575	 -0.405	 -0.180
       0:07.578	 -0.415	 -0.180
       0:07.581	 -0.410	 -0.185
       0:07.583	 -0.420	 -0.175
       0:07.586	 -0.455	 -0.195
       0:07.589	 -0.525	 -0.215
       0:07.592	 -0.600	 -0.225
       0:07.594	 -0.580	 -0.220
       0:07.597	 -0.525	 -0.205
       0:07.600	 -0.450	 -0.165
       0:07.603	 -0.350	 -0.135
       0:07.606	 -0.175	 -0.095
       0:07.608	  0.115	  0.000
       0:07.611	  0.510	  0.195
       0:07.614	  0.905	  0.425
       0:07.617	  1.255	  0.675
       0:07.619	  1.560	  0.935
       0:07.622	  1.785	  1.195
       0:07.625	  1.855	  1.375
       0:07.628	  1.755	  1.385
       0:07.631	  1.400	  1.215
       0:07.633	  0.875	  0.810
       0:07.636	  0.300	  0.305
       0:07.639	 -0.155	 -0.155
       0:07.642	 -0.390	 -0.455
       0:07.644	 -0.480	 -0.600
       0:07.647	 -0.485	 -0.590
       0:07.650	 -0.455	 -0.510
       0:07.653	 -0.405	 -0.420
       0:07.656	 -0.330	 -0.335
       0:07.658	 -0.280	 -0.230
       0:07.661	 -0.295	 -0.160
       0:07.664	 -0.320	 -0.120
       0:07.667	 -0.340	 -0.130
       0:07.669	 -0.350	 -0.150
       0:07.672	 -0.375	 -0.180
       0:07.675	 -0.375	 -0.170
       0:07.678	 -0.370	 -0.155
       0:07.681	 -0.385	 -0.155
       0:07.683	 -0.390	 -0.160
       0:07.686	 -0.405	 -0.180
       0:07.689	 -0.425	 -0.190
       0:07.692	 -0.445	 -0.180
       0:07.694	 -0.430	 -0.170
       0:07.697	 -0.440	 -0.160
       0:07.700	 -0.440	 -0.160
       0:07.703	 -0.445	 -0.180
       0:07.706	 -0.440	 -0.185
       0:07.708	 -0.450	 -0.175
       0:07.711	 -0.440	 -0.175
       0:07.714	 -0.430	 -0.165
       0:07.717	 -0.435	 -0.160
       0:07.719	 -0.435	 -0.175
       0:07.722	 -0.440	 -0.175
       0:07.725	 -0.455	 -0.170
       0:07.728	 -0.440	 -0.160
       0:07.731	 -0.430	 -0.155
       0:07.733	 -0.425	 -0.155
       0:07.736	 -0.435	 -0.160
       0:07.739	 -0.430	 -0.170
       0:07.742	 -0.435	 -0.165
       0:07.744	 -0.430	 -0.150
       0:07.747	 -0.415	 -0.150
       0:07.750	 -0.410	 -0.145
       0:07.753	 -0.405	 -0.150
       0:07.756	 -0.410	 -0.155
       0:07.758	 -0.430	 -0.145
       0:07.761	 -0.420	 -0.135
       0:07.764	 -0.410	 -0.130
       0:07.767	 -0.390	 -0.120
       0:07.769	 -0.395	 -0.125
       0:07.772	 -0.385	 -0.130
       0:07.775	 -0.385	 -0.120
       0:07.778	 -0.375	 -0.100
       0:07.781	 -0.375	 -0.090
       0:07.783	 -0.355	 -0.090
       0:07.786	 -0.360	 -0.090
       0:07.789	 -0.355	 -0.100
       0:07.792	 -0.360	 -0.100
       0:07.794	 -0.345	 -0.085
       0:07.797	 -0.330	 -0.065
       0:07.800	 -0.315	 -0.070
       0:07.803	 -0.310	 -0.060
       0:07.806	 -0.305	 -0.060
       0:07.808	 -0.290	 -0.050
       0:07.811	 -0.275	 -0.030
       0:07.814	 -0.250	 -0.015
       0:07.817	 -0.235	 -0.005
       0:07.819	 -0.220	 -0.015
       0:07.822	 -0.215	 -0.010
       0:07.825	 -0.200	  0.005
       0:07.828	 -0.170	  0.020
       0:07.831	 -0.140	  0.050
       0:07.833	 -0.130	  0.055
       0:07.836	 -0.110	  0.075
       0:07.839	 -0.095	  0.065
       0:07.842	 -0.075	  0.075
       0:07.844	 -0.060	  0.090
       0:07.847	 -0.030	  0.115
       0:07.850	 -0.010	  0.125
       0:07.853	  0.000	  0.125
       0:07.856	  0.015	  0.135
       0:07.858	  0.025	  0.145
       0:07.861	  0.050	  0.155
       0:07.864	  0.060	  0.180
       0:07.867	  0.095	  0.200
       0:07.869	  0.100	  0.190
       0:07.872	  0.105	  0.185
       0:07.875	  0.115	  0.195
       0:07.878	  0.135	  0.215
       0:07.881	  0.150	  0.225
       0:07.883	  0.150	  0.240
       0:07.886	  0.165	  0.240
       0:07.889	  0.165	  0.235
       0:07.892	  0.160	  0.240
       0:07.894	  0.165	  0.250
       0:07.897	  0.170	  0.260
       0:07.900	  0.160	  0.250
       0:07.903	  0.165	  0.235
       0:07.906	  0.150	  0.220
       0:07.908	  0.120	  0.220
       0:07.911	  0.125	  0.220
       0:07.914	  0.110	  0.220
       0:07.917	  0.100	  0.220
       0:07.919	  0.070	  0.180
       0:07.922	  0.040	  0.165
       0:07.925	  0.015	  0.155
       0:07.928	  0.000	  0.150
       0:07.931	 -0.020	  0.135
       0:07.933	 -0.040	  0.120
       0:07.936	 -0.070	  0.090
       0:07.939	 -0.100	  0.070
       0:07.942	 -0.130	  0.050
       0:07.944	 -0.145	  0.045
       0:07.947	 -0.155	  0.040
       0:07.950	 -0.160	  0.020
       0:07.953	 -0.180	 -0.015
       0:07.956	 -0.205	 -0.025
       0:07.958	 -0.230	 -0.035
       0:07.961	 -0.220	 -0.040
       0:07.964	 -0.230	 -0.040
       0:07.967	 -0.245	 -0.050
       0:07.969	 -0.255	 -0.065
       0:07.972	 -0.260	 -0.080
       0:07.975	 -0.265	 -0.070
       0:07.978	 -0.260	 -0.080
       0:07.981	 -0.265	 -0.075
       0:07.983	 -0.270	 -0.075
       0:07.986	 -0.275	 -0.100
       0:07.989	 -0.280	 -0.110
       0:07.992	 -0.280	 -0.100
       0:07.994	 -0.275	 -0.095
       0:07.997	 -0.270	 -0.095
       0:08.000	 -0.270	 -0.100
       0:08.003	 -0.285	 -0.110
       0:08.006	 -0.275	 -0.125
       0:08.008	 -0.280	 -0.120
       0:08.011	 -0.275	 -0.105
       0:08.014	 -0.275	 -0.100
       0:08.017	 -0.270	 -0.110
       0:08.019	 -0.275	 -0.115
       0:08.022	 -0.285	 -0.120
       0:08.025	 -0.280	 -0.100
       0:08.028	 -0.265	 -0.105
       0:08.031	 -0.245	 -0.090
       0:08.033	 -0.245	 -0.090
       0:08.036	 -0.245	 -0.105
       0:08.039	 -0.245	 -0.100
       0:08.042	 -0.255	 -0.085
       0:08.044	 -0.255	 -0.090
       0:08.047	 -0.250	 -0.070
       0:08.050	 -0.230	 -0.075
       0:08.053	 -0.240	 -0.080
       0:08.056	 -0.230	 -0.095
       0:08.058	 -0.250	 -0.075
       0:08.061	 -0.230	 -0.065
       0:08.064	 -0.230	 -0.065
       0:08.067	 -0.215	 -0.055
       0:08.069	 -0.220	 -0.060
       0:08.072	 -0.225	 -0.055
       0:08.075	 -0.250	 -0.050
       0:08.078	 -0.230	 -0.045
       0:08.081	 -0.210	 -0.040
       0:08.083	 -0.205	 -0.040
       0:08.086	 -0.220	 -0.050
       0:08.089	 -0.220	 -0.050
       0:08.092	 -0.230	 -0.045
       0:08.094	 -0.225	 -0.035
       0:08.097	 -0.195	 -0.045
       0:08.100	 -0.195	 -0.035
       0:08.103	 -0.205	 -0.045
       0:08.106	 -0.220	 -0.050
       0:08.108	 -0.235	 -0.050
       0:08.111	 -0.225	 -0.030
       0:08.114	 -0.220	 -0.040
       0:08.117	 -0.230	 -0.050
       0:08.119	 -0.235	 -0.065
       0:08.122	 -0.240	 -0.085
       0:08.125	 -0.245	 -0.070
       0:08.128	 -0.245	 -0.065
       0:08.131	 -0.235	 -0.060
       0:08.133	 -0.235	 -0.050
       0:08.136	 -0.240	 -0.065
       0:08.139	 -0.265	 -0.095
       0:08.142	 -0.255	 -0.075
       0:08.144	 -0.265	 -0.070
       0:08.147	 -0.255	 -0.070
