   Elapsed time	      I	     II	    III	    AVR	    AVL	    AVF	     V1	     V2	     V3	     V4	     V5	     V6
       0:03.268	  0.655	 -4.547	 -5.572	  1.892	  2.096	 -5.106	  2.714	 -8.824	-11.824	  0.363	 -4.712	  0.480
       0:03.272	  0.569	 -4.583	 -5.521	  1.953	  2.028	 -5.100	  2.797	 -8.845	-11.837	  0.358	 -4.709	  0.489
       0:03.276	  0.595	 -4.595	 -5.559	  1.946	  2.060	 -5.124	  2.835	 -8.874	-11.869	  0.332	 -4.734	  0.471
       0:03.280	  0.706	 -4.542	 -5.618	  1.864	  2.145	 -5.127	  2.825	 -8.882	-11.884	  0.322	 -4.740	  0.459
       0:03.284	  0.770	 -4.503	 -5.642	  1.812	  2.190	 -5.119	  2.797	 -8.856	-11.866	  0.332	 -4.724	  0.474
       0:03.288	  0.776	 -4.489	 -5.634	  1.802	  2.188	 -5.108	  2.789	 -8.832	-11.848	  0.343	 -4.712	  0.471
       0:03.292	  0.758	 -4.482	 -5.609	  1.807	  2.167	 -5.093	  2.789	 -8.819	-11.838	  0.350	 -4.704	  0.462
       0:03.296	  0.752	 -4.474	 -5.595	  1.807	  2.157	 -5.082	  2.791	 -8.809	-11.828	  0.353	 -4.701	  0.475
       0:03.300	  0.753	 -4.461	 -5.583	  1.799	  2.152	 -5.069	  2.789	 -8.804	-11.825	  0.355	 -4.701	  0.511
       0:03.304	  0.747	 -4.458	 -5.574	  1.801	  2.144	 -5.062	  2.794	 -8.801	-11.822	  0.356	 -4.694	  0.520
       0:03.307	  0.743	 -4.448	 -5.560	  1.797	  2.136	 -5.051	  2.797	 -8.797	-11.812	  0.368	 -4.683	  0.528
       0:03.311	  0.740	 -4.449	 -5.559	  1.801	  2.132	 -5.051	  2.794	 -8.802	-11.817	  0.361	 -4.683	  0.525
       0:03.315	  0.739	 -4.459	 -5.567	  1.806	  2.136	 -5.060	  2.789	 -8.807	-11.830	  0.350	 -4.690	  0.516
       0:03.319	  0.730	 -4.472	 -5.572	  1.817	  2.134	 -5.069	  2.784	 -8.814	-11.837	  0.345	 -4.694	  0.513
       0:03.323	  0.739	 -4.477	 -5.585	  1.815	  2.145	 -5.078	  2.788	 -8.810	-11.830	  0.346	 -4.686	  0.523
       0:03.327	  0.737	 -4.480	 -5.587	  1.817	  2.145	 -5.080	  2.788	 -8.810	-11.832	  0.343	 -4.685	  0.525
       0:03.331	  0.730	 -4.492	 -5.592	  1.827	  2.144	 -5.088	  2.788	 -8.815	-11.842	  0.337	 -4.693	  0.511
       0:03.335	  0.717	 -4.510	 -5.596	  1.842	  2.141	 -5.100	  2.789	 -8.820	-11.848	  0.330	 -4.703	  0.497
       0:03.339	  0.716	 -4.513	 -5.598	  1.845	  2.141	 -5.103	  2.789	 -8.820	-11.846	  0.325	 -4.703	  0.495
       0:03.342	  0.719	 -4.505	 -5.593	  1.838	  2.139	 -5.096	  2.784	 -8.824	-11.848	  0.319	 -4.701	  0.498
       0:03.346	  0.727	 -4.489	 -5.585	  1.827	  2.139	 -5.083	  2.784	 -8.824	-11.843	  0.327	 -4.693	  0.513
       0:03.350	  0.729	 -4.482	 -5.580	  1.822	  2.137	 -5.078	  2.783	 -8.820	-11.846	  0.325	 -4.690	  0.518
       0:03.354	  0.724	 -4.493	 -5.587	  1.830	  2.139	 -5.087	  2.781	 -8.828	-11.858	  0.315	 -4.701	  0.505
       0:03.358	  0.722	 -4.477	 -5.569	  1.824	  2.129	 -5.070	  2.789	 -8.822	-11.850	  0.325	 -4.685	  0.525
       0:03.362	  0.721	 -4.480	 -5.570	  1.825	  2.129	 -5.072	  2.796	 -8.819	-11.843	  0.328	 -4.686	  0.525
       0:03.366	  0.704	 -4.513	 -5.587	  1.850	  2.129	 -5.096	  2.794	 -8.830	-11.856	  0.312	 -4.704	  0.505
       0:03.370	  0.698	 -4.536	 -5.603	  1.864	  2.134	 -5.116	  2.794	 -8.833	-11.863	  0.307	 -4.708	  0.493
       0:03.374	  0.712	 -4.529	 -5.611	  1.855	  2.145	 -5.118	  2.801	 -8.827	-11.859	  0.310	 -4.701	  0.500
       0:03.377	  0.721	 -4.516	 -5.606	  1.843	  2.147	 -5.108	  2.797	 -8.830	-11.868	  0.304	 -4.709	  0.500
       0:03.381	  0.732	 -4.498	 -5.600	  1.828	  2.149	 -5.096	  2.794	 -8.828	-11.868	  0.307	 -4.709	  0.505
       0:03.385	  0.732	 -4.480	 -5.582	  1.820	  2.141	 -5.078	  2.812	 -8.810	-11.850	  0.325	 -4.688	  0.534
       0:03.389	  0.737	 -4.448	 -5.554	  1.801	  2.129	 -5.047	  2.835	 -8.789	-11.824	  0.348	 -4.660	  0.557
       0:03.393	  0.732	 -4.426	 -5.528	  1.792	  2.113	 -5.025	  2.851	 -8.773	-11.799	  0.369	 -4.637	  0.551
       0:03.397	  0.732	 -4.418	 -5.520	  1.789	  2.109	 -5.016	  2.858	 -8.768	-11.791	  0.377	 -4.632	  0.544
       0:03.401	  0.743	 -4.402	 -5.515	  1.775	  2.113	 -5.005	  2.866	 -8.760	-11.786	  0.381	 -4.637	  0.557
       0:03.405	  0.740	 -4.415	 -5.525	  1.783	  2.116	 -5.016	  2.892	 -8.743	-11.778	  0.381	 -4.642	  0.559
       0:03.409	  0.742	 -4.417	 -5.528	  1.783	  2.118	 -5.020	  2.900	 -8.734	-11.768	  0.389	 -4.634	  0.556
       0:03.412	  0.747	 -4.382	 -5.498	  1.763	  2.106	 -4.987	  2.889	 -8.732	-11.755	  0.404	 -4.623	  0.551
       0:03.416	  0.732	 -4.325	 -5.426	  1.742	  2.062	 -4.923	  2.858	 -8.742	-11.732	  0.430	 -4.601	  0.588
       0:03.420	  0.737	 -4.265	 -5.371	  1.709	  2.038	 -4.864	  2.812	 -8.763	-11.711	  0.459	 -4.572	  0.658
       0:03.424	  0.755	 -4.224	 -5.348	  1.680	  2.034	 -4.833	  2.788	 -8.778	-11.704	  0.475	 -4.546	  0.670
       0:03.428	  0.766	 -4.219	 -5.355	  1.672	  2.044	 -4.833	  2.783	 -8.784	-11.704	  0.475	 -4.542	  0.673
       0:03.432	  0.778	 -4.235	 -5.382	  1.675	  2.064	 -4.856	  2.776	 -8.789	-11.716	  0.461	 -4.554	  0.657
       0:03.436	  0.763	 -4.252	 -5.384	  1.690	  2.057	 -4.864	  2.779	 -8.784	-11.719	  0.454	 -4.557	  0.654
       0:03.440	  0.650	 -4.302	 -5.322	  1.771	  1.969	 -4.859	  2.806	 -8.770	-11.708	  0.461	 -4.546	  0.685
       0:03.444	  0.526	 -4.371	 -5.266	  1.868	  1.879	 -4.866	  2.833	 -8.753	-11.708	  0.461	 -4.539	  0.691
       0:03.447	  0.544	 -4.400	 -5.314	  1.874	  1.912	 -4.904	  2.843	 -8.757	-11.724	  0.438	 -4.560	  0.672
       0:03.451	  0.743	 -4.426	 -5.539	  1.788	  2.124	 -5.029	  2.794	 -8.807	-11.797	  0.359	 -4.642	  0.583
       0:03.455	  0.846	 -4.466	 -5.681	  1.755	  2.247	 -5.121	  2.765	 -8.838	-11.853	  0.296	 -4.709	  0.513
       0:03.459	  0.753	 -4.495	 -5.618	  1.817	  2.168	 -5.103	  2.783	 -8.837	-11.859	  0.286	 -4.712	  0.510
       0:03.463	  0.670	 -4.538	 -5.577	  1.879	  2.106	 -5.105	  2.789	 -8.842	-11.864	  0.281	 -4.709	  0.508
       0:03.467	  0.724	 -4.592	 -5.685	  1.879	  2.188	 -5.185	  2.748	 -8.876	-11.905	  0.235	 -4.750	  0.474
       0:03.471	  0.827	 -4.593	 -5.789	  1.828	  2.291	 -5.239	  2.717	 -8.907	-11.940	  0.199	 -4.784	  0.446
       0:03.475	  0.850	 -4.544	 -5.763	  1.792	  2.289	 -5.201	  2.721	 -8.887	-11.922	  0.217	 -4.760	  0.469
       0:03.479	  0.792	 -4.552	 -5.714	  1.825	  2.237	 -5.180	  2.742	 -8.873	-11.908	  0.229	 -4.743	  0.487
       0:03.482	  0.742	 -4.564	 -5.675	  1.856	  2.191	 -5.167	  2.753	 -8.861	-11.897	  0.235	 -4.735	  0.493
       0:03.486	  0.802	 -4.515	 -5.686	  1.802	  2.227	 -5.147	  2.717	 -8.835	-11.886	  0.245	 -4.732	  0.498
       0:03.490	  0.850	 -4.461	 -5.680	  1.752	  2.248	 -5.118	  2.685	 -8.806	-11.866	  0.266	 -4.709	  0.521
       0:03.494	  0.871	 -4.399	 -5.639	  1.709	  2.239	 -5.065	  2.750	 -8.801	-11.840	  0.297	 -4.675	  0.557
       0:03.498	  0.891	 -4.355	 -5.614	  1.678	  2.235	 -5.031	  2.815	 -8.796	-11.819	  0.317	 -4.652	  0.583
       0:03.502	  0.920	 -4.294	 -5.583	  1.632	  2.235	 -4.985	  2.853	 -8.765	-11.788	  0.345	 -4.619	  0.618
       0:03.506	  0.877	 -4.304	 -5.551	  1.658	  2.198	 -4.974	  2.871	 -8.732	-11.783	  0.348	 -4.614	  0.627
       0:03.510	  0.644	 -4.552	 -5.565	  1.900	  2.088	 -5.106	  2.814	 -8.827	-11.869	  0.261	 -4.706	  0.542
       0:03.514	  0.397	 -4.874	 -5.641	  2.185	  2.002	 -5.306	  2.701	 -8.972	-11.997	  0.137	 -4.837	  0.408
       0:03.518	  0.392	 -4.967	 -5.729	  2.234	  2.044	 -5.395	  2.654	 -9.025	-12.044	  0.074	 -4.899	  0.343
       0:03.521	  0.518	 -4.879	 -5.766	  2.126	  2.126	 -5.369	  2.740	 -8.931	-11.967	  0.101	 -4.887	  0.342
       0:03.525	  0.608	 -4.809	 -5.786	  2.046	  2.180	 -5.345	  2.864	 -8.693	-11.820	  0.152	 -4.873	  0.340
       0:03.529	  0.654	 -4.732	 -5.755	  1.985	  2.188	 -5.291	  3.003	 -8.353	-11.608	  0.245	 -4.824	  0.366
       0:03.533	  0.716	 -4.575	 -5.660	  1.876	  2.172	 -5.165	  3.083	 -8.132	-11.417	  0.377	 -4.719	  0.428
       0:03.537	  0.876	 -4.373	 -5.618	  1.694	  2.230	 -5.042	  2.971	 -8.141	-11.333	  0.516	 -4.577	  0.523
       0:03.541	  1.087	 -4.051	 -5.507	  1.428	  2.279	 -4.825	  2.693	 -8.613	-11.412	  0.662	 -4.359	  0.725
       0:03.545	  1.302	 -3.580	 -5.252	  1.085	  2.260	 -4.462	  2.369	 -9.451	-11.592	  0.863	 -4.039	  1.054
       0:03.549	  1.472	 -3.049	 -4.891	  0.734	  2.165	 -4.016	  2.005	-10.203	-11.792	  1.126	 -3.667	  1.426
       0:03.553	  1.394	 -2.670	 -4.433	  0.583	  1.897	 -3.598	  1.649	-10.742	-12.008	  1.391	 -3.315	  1.753
       0:03.556	  0.964	 -2.745	 -4.078	  0.837	  1.505	 -3.459	  1.381	-11.173	-12.232	  1.508	 -3.172	  1.871
       0:03.560	  0.650	 -3.284	 -4.304	  1.263	  1.461	 -3.842	  1.302	-11.268	-12.482	  1.260	 -3.417	  1.678
       0:03.564	  0.593	 -3.908	 -4.871	  1.603	  1.716	 -4.436	  1.462	-11.003	-12.665	  0.694	 -3.995	  1.291
       0:03.568	  0.484	 -4.395	 -5.248	  1.902	  1.850	 -4.869	  1.815	-10.588	-12.680	  0.163	 -4.634	  0.861
       0:03.572	  0.451	 -4.624	 -5.444	  2.033	  1.931	 -5.082	  2.154	-10.106	-12.554	  0.026	 -4.838	  0.663
       0:03.576	  0.446	 -4.732	 -5.547	  2.088	  1.980	 -5.186	  2.397	 -9.675	-12.400	  0.036	 -4.835	  0.603
       0:03.580	  0.492	 -4.763	 -5.624	  2.082	  2.041	 -5.240	  2.539	 -9.369	-12.261	  0.036	 -4.842	  0.551
       0:03.584	  0.732	 -4.551	 -5.652	  1.855	  2.175	 -5.149	  2.650	 -9.109	-12.069	  0.136	 -4.765	  0.588
       0:03.588	  0.899	 -4.405	 -5.673	  1.699	  2.270	 -5.087	  2.730	 -8.943	-11.935	  0.212	 -4.711	  0.606
       0:03.591	  0.827	 -4.507	 -5.703	  1.786	  2.248	 -5.152	  2.765	 -8.895	-11.922	  0.190	 -4.750	  0.546
       0:03.595	  0.693	 -4.618	 -5.680	  1.908	  2.170	 -5.196	  2.775	 -8.869	-11.923	  0.170	 -4.778	  0.511
       0:03.599	  0.717	 -4.592	 -5.678	  1.882	  2.181	 -5.181	  2.791	 -8.838	-11.900	  0.181	 -4.765	  0.525
       0:03.603	  0.819	 -4.542	 -5.730	  1.807	  2.258	 -5.183	  2.784	 -8.820	-11.894	  0.181	 -4.765	  0.529
       0:03.607	  0.876	 -4.520	 -5.765	  1.768	  2.304	 -5.190	  2.783	 -8.796	-11.889	  0.183	 -4.765	  0.526
       0:03.611	  0.768	 -4.600	 -5.737	  1.861	  2.235	 -5.216	  2.776	 -8.786	-11.889	  0.172	 -4.779	  0.503
       0:03.615	  0.578	 -4.743	 -5.691	  2.028	  2.118	 -5.265	  2.770	 -8.812	-11.918	  0.132	 -4.819	  0.466
       0:03.619	  0.458	 -4.819	 -5.645	  2.126	  2.034	 -5.279	  2.788	 -8.835	-11.936	  0.119	 -4.832	  0.467
       0:03.623	  0.511	 -4.791	 -5.672	  2.085	  2.075	 -5.278	  2.797	 -8.819	-11.925	  0.127	 -4.827	  0.474
       0:03.626	  0.641	 -4.676	 -5.686	  1.964	  2.147	 -5.229	  2.784	 -8.766	-11.894	  0.158	 -4.796	  0.502
       0:03.630	  0.755	 -4.552	 -5.676	  1.845	  2.199	 -5.162	  2.799	 -8.714	-11.850	  0.203	 -4.753	  0.539
       0:03.634	  0.755	 -4.546	 -5.670	  1.842	  2.196	 -5.155	  2.824	 -8.727	-11.843	  0.204	 -4.752	  0.539
       0:03.638	  0.667	 -4.621	 -5.657	  1.923	  2.145	 -5.186	  2.863	 -8.752	-11.861	  0.183	 -4.770	  0.520
       0:03.642	  0.616	 -4.657	 -5.642	  1.966	  2.113	 -5.196	  2.877	 -8.758	-11.871	  0.175	 -4.779	  0.507
       0:03.646	  0.567	 -4.701	 -5.637	  2.013	  2.085	 -5.216	  2.861	 -8.773	-11.887	  0.160	 -4.794	  0.500
       0:03.650	  0.549	 -4.714	 -5.632	  2.028	  2.074	 -5.221	  2.856	 -8.768	-11.882	  0.163	 -4.788	  0.528
       0:03.654	  0.605	 -4.652	 -5.626	  1.969	  2.098	 -5.186	  2.858	 -8.735	-11.855	  0.186	 -4.765	  0.554
       0:03.658	  0.645	 -4.621	 -5.636	  1.933	  2.124	 -5.175	  2.850	 -8.714	-11.842	  0.193	 -4.753	  0.560
       0:03.661	  0.712	 -4.578	 -5.660	  1.879	  2.170	 -5.167	  2.843	 -8.690	-11.825	  0.203	 -4.737	  0.575
       0:03.665	  0.755	 -4.531	 -5.655	  1.833	  2.188	 -5.141	  2.842	 -8.673	-11.812	  0.212	 -4.724	  0.590
       0:03.669	  0.743	 -4.526	 -5.639	  1.837	  2.175	 -5.129	  2.845	 -8.668	-11.806	  0.216	 -4.722	  0.587
       0:03.673	  0.701	 -4.557	 -5.627	  1.874	  2.147	 -5.139	  2.846	 -8.667	-11.809	  0.208	 -4.730	  0.574
       0:03.677	  0.683	 -4.551	 -5.603	  1.879	  2.126	 -5.124	  2.861	 -8.650	-11.801	  0.212	 -4.722	  0.582
       0:03.681	  0.740	 -4.489	 -5.598	  1.820	  2.152	 -5.090	  2.864	 -8.619	-11.776	  0.230	 -4.701	  0.605
       0:03.685	  0.827	 -4.418	 -5.614	  1.742	  2.204	 -5.064	  2.866	 -8.598	-11.747	  0.252	 -4.675	  0.634
       0:03.689	  0.835	 -4.435	 -5.639	  1.745	  2.221	 -5.083	  2.846	 -8.595	-11.748	  0.243	 -4.685	  0.623
       0:03.693	  0.725	 -4.538	 -5.632	  1.851	  2.162	 -5.132	  2.817	 -8.609	-11.779	  0.209	 -4.716	  0.585
       0:03.696	  0.691	 -4.557	 -5.618	  1.879	  2.137	 -5.134	  2.828	 -8.595	-11.775	  0.206	 -4.719	  0.575
       0:03.700	  0.735	 -4.521	 -5.626	  1.838	  2.163	 -5.121	  2.842	 -8.557	-11.757	  0.224	 -4.699	  0.598
       0:03.704	  0.814	 -4.425	 -5.608	  1.752	  2.194	 -5.064	  2.851	 -8.498	-11.714	  0.261	 -4.663	  0.639
       0:03.708	  0.809	 -4.384	 -5.562	  1.734	  2.168	 -5.020	  2.845	 -8.458	-11.683	  0.288	 -4.636	  0.663
       0:03.712	  0.734	 -4.436	 -5.539	  1.797	  2.119	 -5.034	  2.840	 -8.458	-11.690	  0.279	 -4.644	  0.654
       0:03.716	  0.703	 -4.472	 -5.544	  1.830	  2.106	 -5.056	  2.850	 -8.448	-11.690	  0.275	 -4.644	  0.647
       0:03.720	  0.739	 -4.451	 -5.559	  1.802	  2.132	 -5.052	  2.848	 -8.417	-11.676	  0.281	 -4.627	  0.665
       0:03.724	  0.784	 -4.400	 -5.554	  1.753	  2.152	 -5.025	  2.845	 -8.369	-11.644	  0.309	 -4.600	  0.698
       0:03.728	  0.832	 -4.338	 -5.539	  1.699	  2.168	 -4.985	  2.850	 -8.322	-11.616	  0.335	 -4.570	  0.727
       0:03.732	  0.825	 -4.310	 -5.505	  1.688	  2.149	 -4.954	  2.853	 -8.291	-11.603	  0.355	 -4.547	  0.743
       0:03.735	  0.776	 -4.337	 -5.482	  1.725	  2.113	 -4.956	  2.833	 -8.281	-11.611	  0.355	 -4.542	  0.737
       0:03.739	  0.773	 -4.322	 -5.464	  1.721	  2.101	 -4.940	  2.822	 -8.261	-11.606	  0.371	 -4.520	  0.755
       0:03.743	  0.801	 -4.283	 -5.453	  1.686	  2.109	 -4.915	  2.814	 -8.245	-11.596	  0.397	 -4.490	  0.788
       0:03.747	  0.838	 -4.224	 -5.431	  1.639	  2.118	 -4.874	  2.804	 -8.232	-11.585	  0.426	 -4.454	  0.828
       0:03.751	  0.863	 -4.176	 -5.408	  1.603	  2.119	 -4.840	  2.788	 -8.229	-11.580	  0.448	 -4.423	  0.861
       0:03.755	  0.881	 -4.136	 -5.386	  1.574	  2.116	 -4.807	  2.766	 -8.232	-11.583	  0.464	 -4.395	  0.889
       0:03.759	  0.897	 -4.090	 -5.356	  1.542	  2.109	 -4.770	  2.748	 -8.242	-11.592	  0.487	 -4.366	  0.917
       0:03.763	  0.902	 -4.069	 -5.340	  1.529	  2.105	 -4.752	  2.734	 -8.261	-11.598	  0.498	 -4.355	  0.930
       0:03.767	  0.899	 -4.062	 -5.330	  1.528	  2.098	 -4.743	  2.719	 -8.292	-11.616	  0.503	 -4.353	  0.941
       0:03.770	  0.895	 -4.059	 -5.324	  1.528	  2.093	 -4.739	  2.709	 -8.327	-11.631	  0.503	 -4.353	  0.944
       0:03.774	  0.892	 -4.047	 -5.309	  1.523	  2.083	 -4.725	  2.696	 -8.364	-11.644	  0.505	 -4.343	  0.958
       0:03.778	  0.899	 -4.036	 -5.304	  1.515	  2.085	 -4.717	  2.686	 -8.412	-11.658	  0.505	 -4.340	  0.969
       0:03.782	  0.892	 -4.046	 -5.307	  1.523	  2.083	 -4.724	  2.676	 -8.467	-11.681	  0.492	 -4.356	  0.961
       0:03.786	  0.887	 -4.065	 -5.322	  1.534	  2.088	 -4.740	  2.670	 -8.523	-11.699	  0.480	 -4.384	  0.946
       0:03.790	  0.861	 -4.083	 -5.314	  1.557	  2.070	 -4.745	  2.673	 -8.570	-11.706	  0.472	 -4.404	  0.930
       0:03.794	  0.842	 -4.113	 -5.324	  1.582	  2.065	 -4.765	  2.690	 -8.603	-11.703	  0.471	 -4.418	  0.912
       0:03.798	  0.815	 -4.175	 -5.359	  1.626	  2.070	 -4.814	  2.699	 -8.642	-11.711	  0.449	 -4.458	  0.877
       0:03.802	  0.788	 -4.234	 -5.391	  1.668	  2.072	 -4.859	  2.706	 -8.676	-11.722	  0.422	 -4.503	  0.842
       0:03.805	  0.791	 -4.268	 -5.428	  1.685	  2.093	 -4.895	  2.719	 -8.699	-11.724	  0.404	 -4.539	  0.812
       0:03.809	  0.779	 -4.302	 -5.451	  1.708	  2.098	 -4.923	  2.730	 -8.717	-11.725	  0.392	 -4.570	  0.789
       0:03.813	  0.796	 -4.304	 -5.469	  1.699	  2.116	 -4.933	  2.745	 -8.725	-11.717	  0.392	 -4.587	  0.781
       0:03.817	  0.855	 -4.258	 -5.482	  1.647	  2.152	 -4.917	  2.775	 -8.724	-11.698	  0.408	 -4.583	  0.792
       0:03.821	  0.855	 -4.278	 -5.502	  1.657	  2.162	 -4.936	  2.786	 -8.732	-11.701	  0.402	 -4.600	  0.778
       0:03.825	  0.761	 -4.384	 -5.515	  1.757	  2.121	 -4.997	  2.776	 -8.771	-11.737	  0.364	 -4.650	  0.729
       0:03.829	  0.698	 -4.443	 -5.510	  1.819	  2.087	 -5.023	  2.770	 -8.801	-11.761	  0.338	 -4.683	  0.704
       0:03.833	  0.690	 -4.462	 -5.521	  1.832	  2.088	 -5.039	  2.765	 -8.815	-11.771	  0.332	 -4.696	  0.699
       0:03.837	  0.665	 -4.500	 -5.534	  1.863	  2.083	 -5.064	  2.758	 -8.832	-11.788	  0.319	 -4.709	  0.683
       0:03.840	  0.606	 -4.518	 -5.493	  1.902	  2.033	 -5.052	  2.786	 -8.815	-11.775	  0.335	 -4.698	  0.685
       0:03.844	  0.528	 -4.520	 -5.417	  1.941	  1.956	 -5.015	  2.819	 -8.792	-11.747	  0.364	 -4.675	  0.719
       0:03.848	  0.516	 -4.526	 -5.412	  1.951	  1.948	 -5.016	  2.824	 -8.799	-11.748	  0.366	 -4.678	  0.740
       0:03.852	  0.580	 -4.485	 -5.435	  1.899	  1.990	 -5.007	  2.810	 -8.797	-11.748	  0.369	 -4.670	  0.730
       0:03.856	  0.616	 -4.479	 -5.464	  1.877	  2.023	 -5.018	  2.791	 -8.806	-11.758	  0.363	 -4.678	  0.693
       0:03.860	  0.766	 -4.458	 -5.593	  1.791	  2.163	 -5.072	  2.753	 -8.838	-11.789	  0.330	 -4.727	  0.647
       0:03.864	  0.840	 -4.431	 -5.641	  1.742	  2.224	 -5.083	  2.742	 -8.840	-11.796	  0.327	 -4.745	  0.665
       0:03.868	  0.794	 -4.461	 -5.624	  1.779	  2.193	 -5.090	  2.742	 -8.845	-11.807	  0.319	 -4.750	  0.665
       0:03.872	  0.691	 -4.507	 -5.567	  1.853	  2.113	 -5.083	  2.765	 -8.848	-11.807	  0.319	 -4.743	  0.673
       0:03.875	  0.626	 -4.443	 -5.438	  1.855	  2.015	 -4.987	  2.843	 -8.788	-11.740	  0.391	 -4.665	  0.743
       0:03.879	  0.605	 -4.500	 -5.474	  1.894	  2.023	 -5.034	  2.804	 -8.810	-11.775	  0.363	 -4.691	  0.706
       0:03.883	  0.683	 -4.582	 -5.634	  1.895	  2.142	 -5.155	  2.725	 -8.887	-11.853	  0.284	 -4.778	  0.598
       0:03.887	  0.699	 -4.601	 -5.670	  1.897	  2.168	 -5.183	  2.703	 -8.917	-11.868	  0.268	 -4.804	  0.546
       0:03.891	  0.642	 -4.632	 -5.644	  1.941	  2.126	 -5.185	  2.708	 -8.908	-11.868	  0.266	 -4.819	  0.583
       0:03.895	  0.619	 -4.611	 -5.600	  1.941	  2.093	 -5.152	  2.725	 -8.891	-11.855	  0.279	 -4.809	  0.636
       0:03.899	  0.578	 -4.585	 -5.533	  1.949	  2.039	 -5.106	  2.745	 -8.869	-11.832	  0.302	 -4.778	  0.632
       0:03.903	  0.583	 -4.551	 -5.503	  1.930	  2.026	 -5.074	  2.757	 -8.850	-11.812	  0.319	 -4.752	  0.636
       0:03.907	  0.639	 -4.516	 -5.525	  1.884	  2.065	 -5.067	  2.758	 -8.845	-11.806	  0.325	 -4.745	  0.652
       0:03.911	  0.761	 -4.454	 -5.585	  1.792	  2.157	 -5.067	  2.748	 -8.838	-11.806	  0.325	 -4.743	  0.655
       0:03.914	  0.832	 -4.387	 -5.588	  1.724	  2.193	 -5.034	  2.757	 -8.824	-11.788	  0.342	 -4.721	  0.678
       0:03.918	  0.806	 -4.404	 -5.578	  1.745	  2.175	 -5.038	  2.747	 -8.833	-11.788	  0.338	 -4.719	  0.675
       0:03.922	  0.752	 -4.456	 -5.577	  1.797	  2.147	 -5.064	  2.727	 -8.846	-11.806	  0.320	 -4.737	  0.654
       0:03.926	  0.686	 -4.500	 -5.556	  1.853	  2.105	 -5.075	  2.725	 -8.850	-11.815	  0.304	 -4.750	  0.636
       0:03.930	  0.708	 -4.474	 -5.551	  1.828	  2.113	 -5.059	  2.730	 -8.843	-11.810	  0.314	 -4.742	  0.639
       0:03.934	  0.779	 -4.395	 -5.544	  1.753	  2.145	 -5.016	  2.763	 -8.809	-11.775	  0.343	 -4.706	  0.676
       0:03.938	  0.760	 -4.371	 -5.500	  1.752	  2.113	 -4.982	  2.779	 -8.791	-11.752	  0.364	 -4.678	  0.704
       0:03.942	  0.694	 -4.423	 -5.487	  1.810	  2.074	 -5.002	  2.761	 -8.810	-11.773	  0.343	 -4.698	  0.681
       0:03.946	  0.755	 -4.389	 -5.513	  1.763	  2.118	 -4.998	  2.755	 -8.814	-11.776	  0.338	 -4.703	  0.670
       0:03.949	  0.792	 -4.353	 -5.515	  1.725	  2.137	 -4.980	  2.763	 -8.799	-11.761	  0.351	 -4.690	  0.680
       0:03.953	  0.768	 -4.373	 -5.510	  1.748	  2.123	 -4.989	  2.757	 -8.802	-11.763	  0.346	 -4.694	  0.675
       0:03.957	  0.788	 -4.348	 -5.505	  1.725	  2.129	 -4.974	  2.745	 -8.794	-11.753	  0.348	 -4.690	  0.680
       0:03.961	  0.912	 -4.230	 -5.511	  1.605	  2.194	 -4.918	  2.768	 -8.752	-11.719	  0.381	 -4.655	  0.711
       0:03.965	  0.948	 -4.180	 -5.497	  1.562	  2.206	 -4.886	  2.783	 -8.742	-11.706	  0.397	 -4.639	  0.725
       0:03.969	  0.752	 -4.358	 -5.479	  1.748	  2.098	 -4.966	  2.753	 -8.802	-11.758	  0.343	 -4.693	  0.668
       0:03.973	  0.544	 -4.562	 -5.475	  1.954	  1.993	 -5.065	  2.725	 -8.866	-11.824	  0.275	 -4.758	  0.598
       0:03.977	  0.467	 -4.618	 -5.454	  2.021	  1.944	 -5.083	  2.725	 -8.884	-11.837	  0.257	 -4.773	  0.585
       0:03.981	  0.518	 -4.572	 -5.459	  1.972	  1.972	 -5.062	  2.730	 -8.874	-11.825	  0.265	 -4.761	  0.595
       0:03.984	  0.590	 -4.511	 -5.471	  1.907	  2.013	 -5.038	  2.742	 -8.850	-11.802	  0.286	 -4.737	  0.619
       0:03.988	  0.634	 -4.472	 -5.475	  1.864	  2.038	 -5.021	  2.752	 -8.830	-11.786	  0.301	 -4.724	  0.634
       0:03.992	  0.668	 -4.420	 -5.458	  1.822	  2.046	 -4.985	  2.768	 -8.812	-11.766	  0.320	 -4.706	  0.649
       0:03.996	  0.668	 -4.402	 -5.440	  1.812	  2.038	 -4.967	  2.775	 -8.802	-11.757	  0.328	 -4.698	  0.647
       0:04.000	  0.673	 -4.415	 -5.458	  1.817	  2.049	 -4.984	  2.763	 -8.809	-11.766	  0.320	 -4.706	  0.639
       0:04.004	  0.690	 -4.417	 -5.475	  1.809	  2.065	 -4.993	  2.752	 -8.819	-11.773	  0.312	 -4.712	  0.637
       0:04.008	  0.706	 -4.394	 -5.469	  1.789	  2.070	 -4.979	  2.755	 -8.814	-11.763	  0.320	 -4.704	  0.642
       0:04.012	  0.696	 -4.391	 -5.456	  1.792	  2.059	 -4.971	  2.766	 -8.807	-11.755	  0.327	 -4.698	  0.645
       0:04.016	  0.644	 -4.412	 -5.425	  1.830	  2.018	 -4.966	  2.775	 -8.809	-11.755	  0.328	 -4.696	  0.644
